corresponding distances - centerpoint to centerpoint of cell- no unit
12.01746
11.783116
11.793676
12.149765
12.805586
13.571701
14.095881
13.77239
8.378817
10.917364
12.036327
12.407385
12.504371
12.225702
12.004753
12.05653
12.068854
11.689682
12.040215
12.271697
12.020833
11.786157
11.796481
12.152505
12.808411
13.574662
14.098888
13.775242
8.380506
10.787872
12.118995
12.514744
12.741314
12.476737
12.250519
12.458391
12.956552
13.071457
12.494797
12.525515
12.190998
11.935969
11.932093
12.284012
12.943396
13.715758
14.241724
13.910659
8.461166
10.447077
12.009132
12.401806
12.654946
12.396339
12.255582
12.574046
13.378399
14.201007
14.136935
12.958076
12.33177
11.891129
11.87477
12.220398
12.874927
13.642997
14.167763
13.840381
8.419143
10.165407
12.06035
12.308824
12.562753
12.486616
12.343504
12.721729
13.7581
15.036748
15.976336
15.547079
13.709013
12.322827
11.987877
12.284825
12.921802
13.683973
14.206367
13.875902
8.439977
9.83588
12.190375
12.227826
12.369886
12.510134
12.331346
12.672487
13.845732
15.452946
16.937771
17.790898
16.898631
14.442928
12.56272
12.3453
12.878407
13.598285
14.104299
13.773631
8.377371
9.747095
12.837295
12.600361
12.417665
12.504427
12.365627
12.745242
14.065572
16.001237
17.968802
19.502406
20.203858
18.969839
16.05953
13.76982
13.400461
13.923365
14.353157
13.980178
8.490706
9.566291
13.508989
13.070296
12.38199
12.283592
12.287107
12.483276
13.721417
15.809199
18.082772
20.073888
21.493394
22.089974
20.935785
17.845459
15.171243
14.308598
14.368484
13.870834
8.385695
9.747095
14.893825
14.418185
13.126867
12.354851
12.422478
12.55555
13.655337
15.93269
18.585205
21.030315
22.992448
24.3212
24.865029
23.809916
21.097308
18.056263
16.152476
14.668872
8.633771
9.83588
16.139246
15.873754
14.287061
12.673003
12.069967
12.061143
12.951332
15.204726
18.069303
20.806716
23.104762
24.865985
26.04415
26.548051
25.98372
24.129718
20.683933
17.107321
9.069276
10.165407
17.780121
17.884996
16.300134
13.971788
12.249817
12.055104
12.583101
14.606237
17.693244
20.794514
23.4475
25.539246
27.058195
28.0035
28.289462
27.80283
25.962923
22.516517
10.770602
10.447077
19.222696
19.802282
18.562608
16.118141
13.469063
12.04743
12.05554
13.568786
16.653367
20.046515
22.999342
25.325797
27.02331
28.105828
28.545102
28.226647
26.922946
24.229858
11.164392
10.787872
20.671451
21.725837
20.946518
18.738702
15.624451
12.783761
11.637838
12.238701
15.227278
18.993917
22.379076
25.046947
26.98362
28.223518
28.756649
28.487329
27.205019
24.516051
11.39232
10.917364
21.536298
22.996793
22.697113
20.965909
18.053813
14.53867
11.840438
11.707248
13.617096
17.248641
20.92352
23.902664
26.080699
27.495779
28.157294
27.988052
26.784408
24.161842
11.280909
11.095831
22.414744
24.228163
24.362421
23.132246
20.689809
17.240173
13.608488
11.609019
12.017412
15.199998
19.190584
22.636444
25.200431
26.89823
27.760055
27.730906
26.624199
24.067944
11.306236
11.271907
23.204274
25.300608
25.785061
24.977647
23.007652
19.920101
15.96899
12.375378
11.513043
13.370334
17.17553
21.053067
24.088801
26.160462
27.296091
27.461163
26.488601
24.022832
11.376885
11.25103
23.481574
25.775626
26.532165
26.093322
24.606499
22.09414
18.590036
14.587188
11.775475
11.775475
14.587188
18.590036
22.09414
24.606499
26.093322
26.532165
25.775626
23.481574
11.25103
11.376885
24.022832
26.488601
27.461163
27.296091
26.160462
24.088801
21.053067
17.17553
13.370334
11.513043
12.375378
15.96899
19.920101
23.007652
24.977647
25.785061
25.300608
23.204274
11.271907
11.306236
24.067944
26.624199
27.730906
27.760055
26.89823
25.200431
22.636444
19.190584
15.199998
12.017412
11.609019
13.608488
17.240173
20.689809
23.132246
24.362421
24.228163
22.414744
11.095831
11.280909
24.161842
26.784408
27.988052
28.157294
27.495779
26.080699
23.902664
20.92352
17.248641
13.617096
11.707248
11.840438
14.53867
18.053813
20.965909
22.697113
22.996793
21.536298
10.917364
11.39232
24.516051
27.205019
28.487329
28.756649
28.223518
26.98362
25.046947
22.379076
18.993917
15.227278
12.238701
11.637838
12.783761
15.624451
18.738702
20.946518
21.725837
20.671451
10.787872
11.164392
24.229858
26.922946
28.226647
28.545102
28.105828
27.02331
25.325797
22.999342
20.046515
16.653367
13.568786
12.05554
12.04743
13.469063
16.118141
18.562608
19.802282
19.222696
10.447077
10.770602
22.516517
25.962923
27.80283
28.289462
28.0035
27.058195
25.539246
23.4475
20.794514
17.693244
14.606237
12.583101
12.055104
12.249817
13.971788
16.300134
17.884996
17.780121
10.165407
9.069276
17.107321
20.683933
24.129718
25.98372
26.548051
26.04415
24.865985
23.104762
20.806716
18.069303
15.204726
12.951332
12.061143
12.069967
12.673003
14.287061
15.873754
16.139246
9.83588
8.633771
14.668872
16.152476
18.056263
21.097308
23.809916
24.865029
24.3212
22.992448
21.030315
18.585205
15.93269
13.655337
12.55555
12.422478
12.354851
13.126867
14.418185
14.893825
9.747095
8.385695
13.870834
14.368484
14.308598
15.171243
17.845459
20.935785
22.089974
21.493394
20.073888
18.082772
15.809199
13.721417
12.483276
12.287107
12.283592
12.38199
13.070296
13.508989
9.566291
8.490706
13.980178
14.353157
13.923365
13.400461
13.76982
16.05953
18.969839
20.203858
19.502406
17.968802
16.001237
14.065572
12.745242
12.365627
12.504427
12.417665
12.600361
12.837295
9.747095
8.377371
13.773631
14.104299
13.598285
12.878407
12.3453
12.56272
14.442928
16.898631
17.790898
16.937771
15.452946
13.845732
12.672487
12.331346
12.510134
12.369886
12.227826
12.190375
9.83588
8.439977
13.875902
14.206367
13.683973
12.921802
12.284825
11.987877
12.322827
13.709013
15.547079
15.976336
15.036748
13.7581
12.721729
12.343504
12.486616
12.562753
12.308824
12.06035
10.165407
8.419143
13.840381
14.167763
13.642997
12.874927
12.220398
11.87477
11.891129
12.33177
12.958076
14.136935
14.201007
13.378399
12.574046
12.255582
12.396339
12.654946
12.401806
12.009132
10.447077
8.461166
13.910659
14.241724
13.715758
12.943396
12.284012
11.932093
11.935969
12.190998
12.525515
12.494797
13.071457
12.956552
12.458391
12.250519
12.476737
12.741314
12.514744
12.118995
10.787872
8.380506
13.775242
14.098888
13.574662
12.808411
12.152505
11.796481
11.786157
12.020833
12.271697
12.040215
11.689682
12.068854
12.05653
12.004753
12.225702
12.504371
12.407385
12.036327
10.917364
8.378817
13.77239
14.095881
13.571701
12.805586
12.149765
11.793676
11.783116
12.01746
12.268068
12.106511
11.493563
11.146579
11.687106
11.884997
12.151122
12.446009
12.425959
12.075915
11.095831
8.413116
13.830168
14.156807
13.631721
12.8629
12.2054
11.850703
11.845048
12.086263
12.342165
12.338349
11.80749
10.808378
10.846808
11.780829
12.143551
12.432357
12.452792
12.143794
11.271907
8.359841
13.740305
14.062053
13.538405
12.773825
12.118984
11.762198
11.749022
11.97968
12.227443
12.226857
11.949132
11.234277
10.63424
11.293854
11.98542
12.275289
12.30564
12.027473
11.25103
8.413116
13.830168
14.156807
13.631721
12.8629
12.2054
11.850703
11.845048
12.086263
12.342165
12.342174
12.079807
11.742083
10.933911
10.842451
11.88058
12.356498
12.377532
12.108593
11.376885
8.378817
13.77239
14.095881
13.571701
12.805586
12.149765
11.793676
11.783116
12.01746
12.268068
12.268079
12.0155
11.749807
11.535816
11.022063
11.163822
12.239637
12.231841
11.986006
11.306236
8.380506
13.775242
14.098888
13.574662
12.808411
12.152505
11.796481
11.786157
12.020833
12.271697
12.271697
12.020164
11.775239
11.711113
11.768557
11.758644
11.933416
12.013709
11.934006
11.280909
8.461163
13.910647
14.241697
13.715693
12.943233
12.28358
11.930881
11.93249
12.18378
12.447437
12.447437
12.18357
11.929075
11.904461
12.161044
12.554225
12.722673
12.474454
12.020236
11.39232
8.419106
13.84023
14.167419
13.642181
12.872897
12.215116
11.860679
11.855905
12.098347
12.355194
12.355195
12.098297
11.855021
11.854016
12.18493
12.769406
13.365259
13.381194
12.555119
11.164392
8.439731
13.874814
14.203896
13.678152
12.907508
12.248574
11.895074
11.893386
12.140116
12.400265
12.400265
12.140111
11.893284
11.894457
12.247646
12.907709
13.67976
14.225165
13.894817
10.770602
8.37615
13.767886
14.091132
13.567026
12.801124
12.145439
11.789249
11.778317
12.012138
12.262343
12.262343
12.012138
11.778317
11.78943
12.146942
12.807864
13.586342
14.138165
13.897177
9.069276
8.484009
13.94873
14.281877
13.755391
12.981266
12.320674
11.969129
11.974354
12.230622
12.498107
12.498107
12.230622
11.974354
11.969243
12.32156
12.98431
13.762407
14.296366
13.982245
8.633771
8.357766
13.736792
14.05835
13.53476
12.77035
12.115619
11.758759
11.745302
11.975561
12.223018
12.223018
11.975561
11.745302
11.758759
12.115792
12.771116
13.53656
14.061937
13.744165
8.385695
13.767886
18.74868
19.787361
20.226773
20.625249
21.290664
22.328189
23.662528
25.039161
26.005528
26.005528
25.039161
23.662528
22.328189
21.290781
20.625563
20.227514
19.788919
18.751165
13.773631
13.874814
18.899461
19.952161
20.401379
20.810666
21.489501
22.549282
23.913401
25.322927
26.31417
26.31417
25.322927
23.913401
22.549282
21.489501
20.810744
20.401542
19.952447
18.899998
13.875902
13.84023
18.850739
19.898898
20.344921
20.749941
21.425139
22.477661
23.832055
25.230819
26.213911
26.213911
25.230819
23.832055
22.477661
21.425139
20.749941
20.344943
19.898944
18.850812
13.840381
13.910647
18.949897
20.007309
20.461086
20.87258
21.557431
22.623605
23.997895
25.418696
26.418493
26.418493
25.418696
23.997895
22.623605
21.557431
20.87258
20.461086
20.007312
18.949904
13.910659
13.775242
18.759066
19.79871
20.238789
20.637926
21.304328
22.343366
23.679727
25.058587
26.026635
26.026635
25.058587
23.679727
22.343366
21.304328
20.637926
20.238789
19.79871
18.759066
13.775242
13.77239
18.755039
19.79431
20.23413
20.633011
21.29903
22.337481
23.673057
25.051053
26.018448
26.018448
25.051053
23.673057
22.337481
21.29903
20.633011
20.23413
19.79431
18.755039
13.77239
13.830168
18.836556
19.883395
20.328492
20.732595
21.406422
22.456843
23.808424
25.20408
26.184819
26.184819
25.20408
23.808424
22.456843
21.406422
20.732595
20.328492
19.883395
18.836556
13.830168
13.740305
18.709719
19.744795
20.181713
20.577726
21.239453
22.271326
23.598121
24.96645
25.926557
25.926557
24.96645
23.598121
22.271326
21.239453
20.577726
20.181713
19.744795
18.709719
13.740305
13.830168
18.836556
19.883395
20.328492
20.732595
21.406422
22.456843
23.808424
25.20408
26.184819
26.184819
25.20408
23.808424
22.456843
21.406422
20.732595
20.328492
19.883395
18.836556
13.830168
13.77239
18.755039
19.79431
20.23413
20.633011
21.29903
22.337481
23.673057
25.051053
26.018448
26.018448
25.051053
23.673057
22.337481
21.29903
20.633011
20.23413
19.79431
18.755039
13.77239
13.775242
18.759066
19.79871
20.238789
20.637926
21.304328
22.343366
23.679727
25.058587
26.026635
26.026635
25.058587
23.679727
22.343366
21.304328
20.637926
20.238789
19.79871
18.759066
13.775242
13.910659
18.949904
20.007312
20.461086
20.87258
21.557431
22.623605
23.997895
25.418696
26.418493
26.418493
25.418696
23.997895
22.623605
21.557431
20.87258
20.461086
20.007309
18.949897
13.910647
13.840381
18.850812
19.898944
20.344943
20.749941
21.425139
22.477661
23.832055
25.230819
26.213911
26.213911
25.230819
23.832055
22.477661
21.425139
20.749941
20.344921
19.898898
18.850739
13.84023
13.875902
18.899998
19.952447
20.401542
20.810744
21.489501
22.549282
23.913401
25.322927
26.31417
26.31417
25.322927
23.913401
22.549282
21.489501
20.810666
20.401379
19.952161
18.899461
13.874814
13.773631
18.751165
19.788919
20.227514
20.625563
21.290781
22.328189
23.662528
25.039161
26.005528
26.005528
25.039161
23.662528
22.328189
21.290664
20.625249
20.226773
19.787361
18.74868
13.767886
13.980178
19.015265
20.072606
20.527079
20.940098
21.628982
22.70272
24.087928
25.520851
26.529861
26.529861
25.520851
24.087928
22.70272
21.628546
20.938396
20.523343
20.065874
19.003447
13.94873
13.870834
18.749615
19.759776
20.185283
20.575341
21.233796
22.264088
23.589927
24.957203
25.916518
25.916518
24.957203
23.589927
22.264088
21.232933
20.571674
20.175973
19.739372
18.704755
13.736792
14.668872
19.213793
20.14938
20.559171
20.952676
21.632474
22.703191
24.087928
25.520851
26.529861
26.529861
25.520851
24.087928
22.70272
21.628546
20.938396
20.523343
20.065874
19.003447
13.94873
17.107321
19.528648
20.05963
20.323765
20.657486
21.297067
22.328879
23.662527
25.039162
26.005528
26.005528
25.039161
23.662528
22.328189
21.290664
20.625249
20.226773
19.787361
18.74868
13.767886
22.516517
21.371355
20.601743
20.579212
20.856864
21.495457
22.548428
23.913266
25.322943
26.314174
26.31417
25.322927
23.913401
22.549282
21.489501
20.810666
20.401379
19.952161
18.899461
13.874814
24.229858
24.738213
22.442945
20.811299
20.791923
21.411696
22.47087
23.831207
25.230847
26.213922
26.213911
25.230819
23.832055
22.477661
21.425139
20.749941
20.344921
19.898898
18.850739
13.84023
24.516051
25.892062
26.018056
23.191224
21.129517
21.500695
22.598742
23.994936
25.418699
26.418521
26.418493
25.418696
23.997895
22.623605
21.557431
20.87258
20.461086
20.007309
18.949897
13.910647
24.161842
25.549489
26.377532
25.598925
22.616053
21.179507
22.264579
23.670097
25.058397
26.026698
26.026635
25.058587
23.679727
22.343366
21.304328
20.637926
20.238789
19.79871
18.759066
13.775242
24.067944
25.524251
26.356947
26.272344
24.405076
21.939873
22.131635
23.643915
25.049651
26.018525
26.018448
25.051053
23.673057
22.337481
21.29903
20.633011
20.23413
19.79431
18.755039
13.77239
24.022832
25.6087
26.505891
26.456315
25.420185
22.80958
21.922469
23.724084
25.199236
26.184956
26.184819
25.20408
23.808424
22.456843
21.406422
20.732595
20.328492
19.883395
18.836556
13.830168
23.481574
25.174526
26.125405
26.040442
24.991296
23.310055
22.258366
23.290768
24.94898
25.926572
25.926557
24.96645
23.598121
22.271326
21.239453
20.577726
20.181713
19.744795
18.709719
13.740305
23.204274
25.095061
26.178843
26.119135
24.982765
23.354202
21.432312
22.390164
25.09681
26.183481
26.184819
25.20408
23.808424
22.456843
21.406422
20.732595
20.328492
19.883395
18.836556
13.830168
22.414744
24.517475
25.808843
25.864629
24.662681
23.009388
21.340703
21.579624
24.352851
26.002916
26.018448
25.051053
23.673057
22.337481
21.29903
20.633011
20.23413
19.79431
18.755039
13.77239
21.536298
23.871004
25.378507
25.665124
24.494388
22.797396
21.216174
19.894886
21.899045
25.833567
26.026635
25.058587
23.679727
22.343366
21.304328
20.637926
20.238789
19.79871
18.759066
13.775242
20.671451
23.321607
25.148479
25.84387
24.733925
22.918404
21.375404
20.289999
20.204672
23.171877
26.214679
25.412706
23.997931
22.623835
21.55756
20.872644
20.461117
20.007324
18.949904
13.910648
19.222696
22.109512
24.134057
25.190668
24.44227
22.635501
21.152085
20.29018
19.882457
20.789219
23.851063
25.136288
23.832288
22.480044
21.426481
20.7506
20.345238
19.899051
18.850812
13.840241
17.780121
20.943249
22.963029
24.459511
24.187102
22.560735
21.110164
20.465028
20.358665
20.324685
21.157723
23.952173
23.943223
22.571286
21.500035
20.815602
20.403716
19.953282
18.899998
13.874914
16.139246
19.662616
21.545631
23.411046
23.928026
22.432235
20.891931
20.387162
20.641427
21.02383
21.115309
21.421164
22.978694
22.444881
21.342053
20.648796
20.237787
19.79259
18.751165
13.768353
14.893825
19.040986
20.510004
22.205934
23.342677
22.437404
21.005326
20.658182
21.312908
22.223167
22.786583
22.42557
21.888267
22.473674
21.871674
21.046919
20.574516
20.090461
19.015265
13.950838
13.508989
18.455623
19.438235
20.576379
22.190434
22.192548
20.711631
20.263969
21.147044
22.480611
23.564455
23.991156
23.103758
21.766702
21.543351
21.009598
20.379129
19.834536
18.749615
13.744165
12.837295
19.040986
19.688716
19.882718
21.028795
22.121816
21.085512
20.443016
21.553791
23.372143
25.033708
26.13318
26.451751
25.274402
23.158105
21.913531
21.347598
20.514436
19.213793
13.982245
12.190375
19.662616
20.291248
19.739555
19.497739
20.42562
20.287518
19.690437
20.872332
23.040743
25.13125
26.723945
27.684862
27.912093
26.825296
24.76514
22.607846
21.336907
19.528648
13.897177
12.06035
20.943249
21.830758
21.064039
19.628255
19.283648
20.072761
19.611025
20.525031
23.021008
25.57962
27.633841
29.080934
29.90573
30.103293
29.310433
27.520067
24.499702
21.371355
13.894817
12.009132
22.109512
23.42861
22.960978
21.21042
19.274714
19.022196
19.068924
19.541535
22.154898
25.124799
27.544978
29.297786
30.428912
30.96735
30.892045
30.042616
28.148979
24.738213
12.555119
12.118995
23.321607
25.071923
25.048286
23.536822
20.871188
18.337512
17.60909
17.802698
20.608017
24.225984
27.17073
29.272511
30.629317
31.319572
31.34762
30.614648
28.932916
25.892062
12.020236
12.036327
23.871004
25.966526
26.381075
25.372492
23.034632
19.681371
17.183164
17.080328
18.919757
22.641705
25.971193
28.360018
29.904753
30.718711
30.832847
30.174082
28.539454
25.549489
11.934006
12.075915
24.517475
26.914912
27.724879
27.226418
25.488976
22.479498
18.697105
16.579195
16.997597
20.416156
24.399445
27.346104
29.266301
30.325791
30.599526
30.043477
28.473835
25.524251
11.986006
12.143794
25.095061
27.711378
28.802288
28.667007
27.394831
24.90351
21.091741
17.063134
16.197747
18.391336
22.607282
26.176867
28.560969
29.934025
30.415926
29.994752
28.508789
25.6087
12.108593
12.027473
25.174526
27.94096
29.254477
29.447267
28.651534
26.834966
23.834946
19.678665
16.405818
16.405818
19.678665
23.834946
26.834966
28.651534
29.447267
29.254477
27.94096
25.174526
12.027473
12.108593
25.6087
28.508789
29.994752
30.415926
29.934025
28.560969
26.176867
22.607282
18.391336
16.197747
17.063134
21.091741
24.90351
27.394831
28.667007
28.802288
27.711378
25.095061
12.143794
11.986006
25.524251
28.473835
30.043477
30.599526
30.325791
29.266301
27.346104
24.399445
20.416156
16.997597
16.579195
18.697105
22.479498
25.488976
27.226418
27.724879
26.914912
24.517475
12.075915
11.934006
25.549489
28.539454
30.174082
30.832847
30.718711
29.904753
28.360018
25.971193
22.641705
18.919757
17.080328
17.183164
19.681371
23.034632
25.372492
26.381075
25.966526
23.871004
12.036327
12.020236
25.892062
28.932916
30.614648
31.34762
31.319572
30.629317
29.272511
27.17073
24.225984
20.608017
17.802698
17.60909
18.337512
20.871188
23.536822
25.048286
25.071923
23.321607
12.118995
12.555119
24.738213
28.148979
30.042616
30.892045
30.96735
30.428912
29.297786
27.544978
25.124799
22.154898
19.541535
19.068924
19.022196
19.274714
21.21042
22.960978
23.42861
22.109512
12.009132
13.894817
21.371355
24.499702
27.520067
29.310433
30.103293
29.90573
29.080934
27.633841
25.57962
23.021008
20.525031
19.611025
20.072761
19.283648
19.628255
21.064039
21.830758
20.943249
12.06035
13.897177
19.528648
21.336907
22.607846
24.76514
26.825296
27.912093
27.684862
26.723945
25.13125
23.040743
20.872332
19.690437
20.287518
20.42562
19.497739
19.739555
20.291248
19.662616
12.190375
13.982245
19.213793
20.514436
21.347598
21.913531
23.158105
25.274402
26.451751
26.13318
25.033708
23.372143
21.553791
20.443016
21.085512
22.121816
21.028795
19.882718
19.688716
19.040986
12.837295
13.744165
18.749615
19.834536
20.379129
21.009598
21.543351
21.766702
23.103758
23.991156
23.564455
22.480611
21.147044
20.263969
20.711631
22.192548
22.190434
20.576379
19.438235
18.455623
13.508989
13.950838
19.015265
20.090461
20.574516
21.046919
21.871674
22.473674
21.888267
22.42557
22.786583
22.223167
21.312908
20.658182
21.005326
22.437404
23.342677
22.205934
20.510004
19.040986
14.893825
13.768353
18.751165
19.79259
20.237787
20.648796
21.342053
22.444881
22.978694
21.421164
21.115309
21.02383
20.641427
20.387162
20.891931
22.432235
23.928026
23.411046
21.545631
19.662616
16.139246
13.874914
18.899998
19.953282
20.403716
20.815602
21.500035
22.571286
23.943223
23.952173
21.157723
20.324685
20.358665
20.465028
21.110164
22.560735
24.187102
24.459511
22.963029
20.943249
17.780121
13.840241
18.850812
19.899051
20.345238
20.7506
21.426481
22.480044
23.832288
25.136288
23.851063
20.789219
19.882457
20.29018
21.152085
22.635501
24.44227
25.190668
24.134057
22.109512
19.222696
13.910648
18.949904
20.007324
20.461117
20.872644
21.55756
22.623835
23.997931
25.412706
26.214679
23.171877
20.204672
20.289999
21.375404
22.918404
24.733925
25.84387
25.148479
23.321607
20.671451
13.775242
18.759066
19.79871
20.238789
20.637926
21.304328
22.343366
23.679727
25.058587
26.026635
25.833567
21.899045
19.894886
21.216174
22.797396
24.494388
25.665124
25.378507
23.871004
21.536298
13.77239
18.755039
19.79431
20.23413
20.633011
21.29903
22.337481
23.673057
25.051053
26.018448
26.002916
24.352851
21.579624
21.340703
23.009388
24.662681
25.864629
25.808843
24.517475
22.414744
13.830168
18.836556
19.883395
20.328492
20.732595
21.406422
22.456843
23.808424
25.20408
26.184819
26.183481
25.09681
22.390164
21.432312
23.354202
24.982765
26.119135
26.178843
25.095061
23.204274
13.740305
18.709719
19.744795
20.181713
20.577726
21.239453
22.271326
23.598121
24.96645
25.926557
25.926572
24.94898
23.290768
22.258366
23.310055
24.991296
26.040442
26.125405
25.174526
23.481574
13.830168
18.836556
19.883395
20.328492
20.732595
21.406422
22.456843
23.808424
25.20408
26.184819
26.184956
25.199236
23.724084
21.922469
22.80958
25.420185
26.456315
26.505891
25.6087
24.022832
13.77239
18.755039
19.79431
20.23413
20.633011
21.29903
22.337481
23.673057
25.051053
26.018448
26.018525
25.049651
23.643915
22.131635
21.939873
24.405076
26.272344
26.356947
25.524251
24.067944
13.775242
18.759066
19.79871
20.238789
20.637926
21.304328
22.343366
23.679727
25.058587
26.026635
26.026698
25.058397
23.670097
22.264579
21.179507
22.616053
25.598925
26.377532
25.549489
24.161842
13.910647
18.949897
20.007309
20.461086
20.87258
21.557431
22.623605
23.997895
25.418696
26.418493
26.418521
25.418699
23.994936
22.598742
21.500695
21.129517
23.191224
26.018056
25.892062
24.516051
13.84023
18.850739
19.898898
20.344921
20.749941
21.425139
22.477661
23.832055
25.230819
26.213911
26.213922
25.230847
23.831207
22.47087
21.411696
20.791923
20.811299
22.442945
24.738213
24.229858
13.874814
18.899461
19.952161
20.401379
20.810666
21.489501
22.549282
23.913401
25.322927
26.31417
26.314174
25.322943
23.913266
22.548428
21.495457
20.856864
20.579212
20.601743
21.371355
22.516517
13.767886
18.74868
19.787361
20.226773
20.625249
21.290664
22.328189
23.662528
25.039161
