Minor_dist,Minor_link,Minor_points
50.77,7,({381.5, 217.5, 0}{342.5, 250, 0})
51.15,6,({381.5, 217.5, 0}{342, 250, 0})
52.56,9,({381.5, 217.5, 0}{352, 261, 0})
58.99,3,({212, 243.5, 0}{267.5, 223.5, 0})
68.84,4,({212, 243.5, 0}{279.5, 257, 0})
73.08,0,({212, 243.5, 0}{284, 231, 0})
90.9,1,({212, 243.5, 0}{296.5, 210, 0})
110.5,2,({212, 243.5, 0}{322.5, 243.5, 0})
17.89,2,({241.5, 218, 0}{233.5, 202, 0})
26.2,1,({241.5, 218, 0}{267, 224, 0})
37.81,3,({241.5, 218, 0}{277, 231, 0})
44.14,4,({241.5, 218, 0}{197.5, 221.5, 0})
49.48,5,({241.5, 218, 0}{193.5, 230, 0})
12.21,3,({267, 224, 0}{277, 231, 0})
26.2,0,({267, 224, 0}{241.5, 218, 0})
34.82,6,({267, 224, 0}{279.5, 256.5, 0})
40.08,2,({267, 224, 0}{233.5, 202, 0})
41.1,8,({267, 224, 0}{291.5, 191, 0})
17.89,0,({233.5, 202, 0}{241.5, 218, 0})
37.65,7,({233.5, 202, 0}{214.5, 169.5, 0})
40.08,1,({233.5, 202, 0}{267, 224, 0})
40.94,4,({233.5, 202, 0}{197.5, 221.5, 0})
45.5,9,({233.5, 202, 0}{233, 156.5, 0})
12.21,1,({277, 231, 0}{267, 224, 0})
25.62,6,({277, 231, 0}{279.5, 256.5, 0})
37.81,0,({277, 231, 0}{241.5, 218, 0})
42.55,8,({277, 231, 0}{291.5, 191, 0})
52.28,2,({277, 231, 0}{233.5, 202, 0})
9.39,5,({197.5, 221.5, 0}{193.5, 230, 0})
40.94,2,({197.5, 221.5, 0}{233.5, 202, 0})
44.14,0,({197.5, 221.5, 0}{241.5, 218, 0})
54.64,11,({197.5, 221.5, 0}{170.5, 174, 0})
54.71,7,({197.5, 221.5, 0}{214.5, 169.5, 0})
9.39,4,({193.5, 230, 0}{197.5, 221.5, 0})
48.83,2,({193.5, 230, 0}{233.5, 202, 0})
49.48,0,({193.5, 230, 0}{241.5, 218, 0})
60.54,11,({193.5, 230, 0}{170.5, 174, 0})
64.04,7,({193.5, 230, 0}{214.5, 169.5, 0})
25.62,3,({279.5, 256.5, 0}{277, 231, 0})
34.82,1,({279.5, 256.5, 0}{267, 224, 0})
54.09,0,({279.5, 256.5, 0}{241.5, 218, 0})
66.59,8,({279.5, 256.5, 0}{291.5, 191, 0})
71.32,2,({279.5, 256.5, 0}{233.5, 202, 0})
22.05,10,({214.5, 169.5, 0}{213, 147.5, 0})
22.61,9,({214.5, 169.5, 0}{233, 156.5, 0})
37.65,2,({214.5, 169.5, 0}{233.5, 202, 0})
44.23,11,({214.5, 169.5, 0}{170.5, 174, 0})
54.71,4,({214.5, 169.5, 0}{197.5, 221.5, 0})
41.1,1,({291.5, 191, 0}{267, 224, 0})
42.55,3,({291.5, 191, 0}{277, 231, 0})
56.82,0,({291.5, 191, 0}{241.5, 218, 0})
59.03,2,({291.5, 191, 0}{233.5, 202, 0})
66.59,6,({291.5, 191, 0}{279.5, 256.5, 0})
21.93,10,({233, 156.5, 0}{213, 147.5, 0})
22.61,7,({233, 156.5, 0}{214.5, 169.5, 0})
45.5,2,({233, 156.5, 0}{233.5, 202, 0})
62.08,0,({233, 156.5, 0}{241.5, 218, 0})
64.9,11,({233, 156.5, 0}{170.5, 174, 0})
21.93,9,({213, 147.5, 0}{233, 156.5, 0})
22.05,7,({213, 147.5, 0}{214.5, 169.5, 0})
50.08,11,({213, 147.5, 0}{170.5, 174, 0})
58.23,2,({213, 147.5, 0}{233.5, 202, 0})
75.61,4,({213, 147.5, 0}{197.5, 221.5, 0})
44.23,7,({170.5, 174, 0}{214.5, 169.5, 0})
50.08,10,({170.5, 174, 0}{213, 147.5, 0})
54.64,4,({170.5, 174, 0}{197.5, 221.5, 0})
60.54,5,({170.5, 174, 0}{193.5, 230, 0})
64.9,9,({170.5, 174, 0}{233, 156.5, 0})
5.85,1,({214.5, 184.5, 0}{212.5, 190, 0})
29.7,2,({214.5, 184.5, 0}{193.5, 163.5, 0})
29.71,3,({214.5, 184.5, 0}{193, 164, 0})
34.71,4,({214.5, 184.5, 0}{237.5, 210.5, 0})
45.84,5,({214.5, 184.5, 0}{170, 173.5, 0})
5.85,0,({212.5, 190, 0}{214.5, 184.5, 0})
32.33,4,({212.5, 190, 0}{237.5, 210.5, 0})
32.5,3,({212.5, 190, 0}{193, 164, 0})
32.61,2,({212.5, 190, 0}{193.5, 163.5, 0})
45.59,5,({212.5, 190, 0}{170, 173.5, 0})
0.71,3,({193.5, 163.5, 0}{193, 164, 0})
25.54,5,({193.5, 163.5, 0}{170, 173.5, 0})
25.81,6,({193.5, 163.5, 0}{169.5, 173, 0})
28.16,10,({193.5, 163.5, 0}{165.5, 166.5, 0})
28.94,9,({193.5, 163.5, 0}{166, 172.5, 0})
0.71,2,({193, 164, 0}{193.5, 163.5, 0})
24.88,5,({193, 164, 0}{170, 173.5, 0})
25.16,6,({193, 164, 0}{169.5, 173, 0})
27.61,10,({193, 164, 0}{165.5, 166.5, 0})
28.31,9,({193, 164, 0}{166, 172.5, 0})
31.95,11,({237.5, 210.5, 0}{268, 201, 0})
32.33,1,({237.5, 210.5, 0}{212.5, 190, 0})
34.71,0,({237.5, 210.5, 0}{214.5, 184.5, 0})
64.36,3,({237.5, 210.5, 0}{193, 164, 0})
64.38,2,({237.5, 210.5, 0}{193.5, 163.5, 0})
0.71,6,({170, 173.5, 0}{169.5, 173, 0})
4.12,9,({170, 173.5, 0}{166, 172.5, 0})
8.32,10,({170, 173.5, 0}{165.5, 166.5, 0})
24.88,3,({170, 173.5, 0}{193, 164, 0})
25.54,2,({170, 173.5, 0}{193.5, 163.5, 0})
0.71,5,({169.5, 173, 0}{170, 173.5, 0})
3.54,9,({169.5, 173, 0}{166, 172.5, 0})
7.63,10,({169.5, 173, 0}{165.5, 166.5, 0})
25.16,3,({169.5, 173, 0}{193, 164, 0})
25.81,2,({169.5, 173, 0}{193.5, 163.5, 0})
1,8,({235.5, 121.5, 0}{236.5, 121.5, 0})
59.4,2,({235.5, 121.5, 0}{193.5, 163.5, 0})
60.1,3,({235.5, 121.5, 0}{193, 164, 0})
66.41,0,({235.5, 121.5, 0}{214.5, 184.5, 0})
72.26,1,({235.5, 121.5, 0}{212.5, 190, 0})
1,7,({236.5, 121.5, 0}{235.5, 121.5, 0})
60.11,2,({236.5, 121.5, 0}{193.5, 163.5, 0})
60.82,3,({236.5, 121.5, 0}{193, 164, 0})
66.73,0,({236.5, 121.5, 0}{214.5, 184.5, 0})
72.58,1,({236.5, 121.5, 0}{212.5, 190, 0})
3.54,6,({166, 172.5, 0}{169.5, 173, 0})
4.12,5,({166, 172.5, 0}{170, 173.5, 0})
6.02,10,({166, 172.5, 0}{165.5, 166.5, 0})
28.31,3,({166, 172.5, 0}{193, 164, 0})
28.94,2,({166, 172.5, 0}{193.5, 163.5, 0})
6.02,9,({165.5, 166.5, 0}{166, 172.5, 0})
7.63,6,({165.5, 166.5, 0}{169.5, 173, 0})
8.32,5,({165.5, 166.5, 0}{170, 173.5, 0})
27.61,3,({165.5, 166.5, 0}{193, 164, 0})
28.16,2,({165.5, 166.5, 0}{193.5, 163.5, 0})
31.95,4,({268, 201, 0}{237.5, 210.5, 0})
55.99,0,({268, 201, 0}{214.5, 184.5, 0})
56.58,1,({268, 201, 0}{212.5, 190, 0})
83.41,2,({268, 201, 0}{193.5, 163.5, 0})
83.63,3,({268, 201, 0}{193, 164, 0})
7.83,1,({281, 190.5, 0}{284.5, 183.5, 0})
14.53,2,({281, 190.5, 0}{268, 197, 0})
17.01,5,({281, 190.5, 0}{298, 190, 0})
20.89,4,({281, 190.5, 0}{296.5, 176.5, 0})
21.32,6,({281, 190.5, 0}{297.5, 177, 0})
7.83,0,({284.5, 183.5, 0}{281, 190.5, 0})
13.89,4,({284.5, 183.5, 0}{296.5, 176.5, 0})
14.53,6,({284.5, 183.5, 0}{297.5, 177, 0})
14.98,5,({284.5, 183.5, 0}{298, 190, 0})
21.32,2,({284.5, 183.5, 0}{268, 197, 0})
11.93,7,({268, 197, 0}{258, 203.5, 0})
14.53,0,({268, 197, 0}{281, 190.5, 0})
21.32,1,({268, 197, 0}{284.5, 183.5, 0})
22.28,12,({268, 197, 0}{246, 200.5, 0})
22.74,8,({268, 197, 0}{249, 184.5, 0})
22.7,13,({268, 164, 0}{245.5, 161, 0})
25.54,1,({268, 164, 0}{284.5, 183.5, 0})
27.23,9,({268, 164, 0}{249, 183.5, 0})
27.95,8,({268, 164, 0}{249, 184.5, 0})
29.52,0,({268, 164, 0}{281, 190.5, 0})
1.12,6,({296.5, 176.5, 0}{297.5, 177, 0})
12.26,10,({296.5, 176.5, 0}{299, 164.5, 0})
13.58,5,({296.5, 176.5, 0}{298, 190, 0})
13.89,1,({296.5, 176.5, 0}{284.5, 183.5, 0})
20.89,0,({296.5, 176.5, 0}{281, 190.5, 0})
13.01,6,({298, 190, 0}{297.5, 177, 0})
13.58,4,({298, 190, 0}{296.5, 176.5, 0})
14.98,1,({298, 190, 0}{284.5, 183.5, 0})
17.01,0,({298, 190, 0}{281, 190.5, 0})
21.93,14,({298, 190, 0}{307, 210, 0})
1.12,4,({297.5, 177, 0}{296.5, 176.5, 0})
12.59,10,({297.5, 177, 0}{299, 164.5, 0})
13.01,5,({297.5, 177, 0}{298, 190, 0})
14.53,1,({297.5, 177, 0}{284.5, 183.5, 0})
21.02,15,({297.5, 177, 0}{318.5, 176, 0})
11.93,2,({258, 203.5, 0}{268, 197, 0})
12.37,12,({258, 203.5, 0}{246, 200.5, 0})
21.02,8,({258, 203.5, 0}{249, 184.5, 0})
21.93,9,({258, 203.5, 0}{249, 183.5, 0})
22.19,17,({258, 203.5, 0}{237.5, 212, 0})
1,9,({249, 184.5, 0}{249, 183.5, 0})
16.28,12,({249, 184.5, 0}{246, 200.5, 0})
21.02,7,({249, 184.5, 0}{258, 203.5, 0})
22.74,2,({249, 184.5, 0}{268, 197, 0})
23.76,13,({249, 184.5, 0}{245.5, 161, 0})
1,8,({249, 183.5, 0}{249, 184.5, 0})
17.26,12,({249, 183.5, 0}{246, 200.5, 0})
21.93,7,({249, 183.5, 0}{258, 203.5, 0})
22.77,13,({249, 183.5, 0}{245.5, 161, 0})
23.31,2,({249, 183.5, 0}{268, 197, 0})
12.26,4,({299, 164.5, 0}{296.5, 176.5, 0})
12.59,6,({299, 164.5, 0}{297.5, 177, 0})
22.64,15,({299, 164.5, 0}{318.5, 176, 0})
23.9,1,({299, 164.5, 0}{284.5, 183.5, 0})
25.52,5,({299, 164.5, 0}{298, 190, 0})
13.9,16,({285.5, 216.5, 0}{296.5, 225, 0})
22.46,14,({285.5, 216.5, 0}{307, 210, 0})
26.2,2,({285.5, 216.5, 0}{268, 197, 0})
26.39,0,({285.5, 216.5, 0}{281, 190.5, 0})
27,23,({285.5, 216.5, 0}{285, 243.5, 0})
12.37,7,({246, 200.5, 0}{258, 203.5, 0})
14.3,17,({246, 200.5, 0}{237.5, 212, 0})
16.28,8,({246, 200.5, 0}{249, 184.5, 0})
17.26,9,({246, 200.5, 0}{249, 183.5, 0})
21.54,21,({246, 200.5, 0}{226, 208.5, 0})
22.7,3,({245.5, 161, 0}{268, 164, 0})
22.77,9,({245.5, 161, 0}{249, 183.5, 0})
23.76,8,({245.5, 161, 0}{249, 184.5, 0})
39.5,12,({245.5, 161, 0}{246, 200.5, 0})
39.76,38,({245.5, 161, 0}{241, 121.5, 0})
18.31,16,({307, 210, 0}{296.5, 225, 0})
21.93,5,({307, 210, 0}{298, 190, 0})
22.46,11,({307, 210, 0}{285.5, 216.5, 0})
32.5,0,({307, 210, 0}{281, 190.5, 0})
33.14,24,({307, 210, 0}{334.5, 191.5, 0})
21.02,6,({318.5, 176, 0}{297.5, 177, 0})
22.01,4,({318.5, 176, 0}{296.5, 176.5, 0})
22.28,24,({318.5, 176, 0}{334.5, 191.5, 0})
22.64,10,({318.5, 176, 0}{299, 164.5, 0})
24.82,5,({318.5, 176, 0}{298, 190, 0})
13.9,11,({296.5, 225, 0}{285.5, 216.5, 0})
18.31,14,({296.5, 225, 0}{307, 210, 0})
21.78,23,({296.5, 225, 0}{285, 243.5, 0})
31.85,20,({296.5, 225, 0}{267, 237, 0})
35.03,5,({296.5, 225, 0}{298, 190, 0})
12.02,21,({237.5, 212, 0}{226, 208.5, 0})
12.04,22,({237.5, 212, 0}{225.5, 211, 0})
14.3,12,({237.5, 212, 0}{246, 200.5, 0})
21.51,19,({237.5, 212, 0}{250, 229.5, 0})
22.19,7,({237.5, 212, 0}{258, 203.5, 0})
7.07,19,({257, 228.5, 0}{250, 229.5, 0})
13.12,20,({257, 228.5, 0}{267, 237, 0})
22.68,31,({257, 228.5, 0}{262.5, 250.5, 0})
25.02,7,({257, 228.5, 0}{258, 203.5, 0})
25.54,17,({257, 228.5, 0}{237.5, 212, 0})
7.07,18,({250, 229.5, 0}{257, 228.5, 0})
18.58,20,({250, 229.5, 0}{267, 237, 0})
21.51,17,({250, 229.5, 0}{237.5, 212, 0})
24.44,31,({250, 229.5, 0}{262.5, 250.5, 0})
27.2,7,({250, 229.5, 0}{258, 203.5, 0})
13.12,18,({267, 237, 0}{257, 228.5, 0})
14.23,31,({267, 237, 0}{262.5, 250.5, 0})
18.58,19,({267, 237, 0}{250, 229.5, 0})
19.14,23,({267, 237, 0}{285, 243.5, 0})
27.61,11,({267, 237, 0}{285.5, 216.5, 0})
2.55,22,({226, 208.5, 0}{225.5, 211, 0})
12.02,17,({226, 208.5, 0}{237.5, 212, 0})
19.65,34,({226, 208.5, 0}{207, 203.5, 0})
19.85,26,({226, 208.5, 0}{213, 193.5, 0})
21.54,12,({226, 208.5, 0}{246, 200.5, 0})
2.55,21,({225.5, 211, 0}{226, 208.5, 0})
12.04,17,({225.5, 211, 0}{237.5, 212, 0})
19.96,34,({225.5, 211, 0}{207, 203.5, 0})
21.51,26,({225.5, 211, 0}{213, 193.5, 0})
23.03,12,({225.5, 211, 0}{246, 200.5, 0})
19.14,20,({285, 243.5, 0}{267, 237, 0})
21.78,16,({285, 243.5, 0}{296.5, 225, 0})
23.56,31,({285, 243.5, 0}{262.5, 250.5, 0})
27,11,({285, 243.5, 0}{285.5, 216.5, 0})
31.76,18,({285, 243.5, 0}{257, 228.5, 0})
12.1,32,({334.5, 191.5, 0}{342, 201, 0})
15.4,37,({334.5, 191.5, 0}{347, 182.5, 0})
18.9,36,({334.5, 191.5, 0}{346, 176.5, 0})
20.16,39,({334.5, 191.5, 0}{348.5, 177, 0})
22.28,15,({334.5, 191.5, 0}{318.5, 176, 0})
5.02,26,({213.5, 188.5, 0}{213, 193.5, 0})
5.83,28,({213.5, 188.5, 0}{210.5, 183.5, 0})
5.83,27,({213.5, 188.5, 0}{210.5, 183.5, 0})
14.3,35,({213.5, 188.5, 0}{205, 177, 0})
16.35,34,({213.5, 188.5, 0}{207, 203.5, 0})
5.02,25,({213, 193.5, 0}{213.5, 188.5, 0})
10.31,28,({213, 193.5, 0}{210.5, 183.5, 0})
10.31,27,({213, 193.5, 0}{210.5, 183.5, 0})
11.66,34,({213, 193.5, 0}{207, 203.5, 0})
18.34,35,({213, 193.5, 0}{205, 177, 0})
0,28,({210.5, 183.5, 0}{210.5, 183.5, 0})
5.83,25,({210.5, 183.5, 0}{213.5, 188.5, 0})
8.51,35,({210.5, 183.5, 0}{205, 177, 0})
10.31,26,({210.5, 183.5, 0}{213, 193.5, 0})
20.3,34,({210.5, 183.5, 0}{207, 203.5, 0})
0,27,({210.5, 183.5, 0}{210.5, 183.5, 0})
5.83,25,({210.5, 183.5, 0}{213.5, 188.5, 0})
8.51,35,({210.5, 183.5, 0}{205, 177, 0})
10.31,26,({210.5, 183.5, 0}{213, 193.5, 0})
20.3,34,({210.5, 183.5, 0}{207, 203.5, 0})
7.43,30,({258, 123, 0}{265, 120.5, 0})
17.07,38,({258, 123, 0}{241, 121.5, 0})
40,13,({258, 123, 0}{245.5, 161, 0})
42.2,3,({258, 123, 0}{268, 164, 0})
58.34,10,({258, 123, 0}{299, 164.5, 0})
7.43,29,({265, 120.5, 0}{258, 123, 0})
24.02,38,({265, 120.5, 0}{241, 121.5, 0})
43.6,3,({265, 120.5, 0}{268, 164, 0})
44.95,13,({265, 120.5, 0}{245.5, 161, 0})
52.2,33,({265, 120.5, 0}{316.5, 129, 0})
14.23,20,({262.5, 250.5, 0}{267, 237, 0})
22.68,18,({262.5, 250.5, 0}{257, 228.5, 0})
23.56,23,({262.5, 250.5, 0}{285, 243.5, 0})
24.44,19,({262.5, 250.5, 0}{250, 229.5, 0})
41.05,11,({262.5, 250.5, 0}{285.5, 216.5, 0})
12.1,24,({342, 201, 0}{334.5, 191.5, 0})
19.16,37,({342, 201, 0}{347, 182.5, 0})
24.82,36,({342, 201, 0}{346, 176.5, 0})
24.86,39,({342, 201, 0}{348.5, 177, 0})
34.31,15,({342, 201, 0}{318.5, 176, 0})
39.58,10,({316.5, 129, 0}{299, 164.5, 0})
47.04,15,({316.5, 129, 0}{318.5, 176, 0})
51.54,4,({316.5, 129, 0}{296.5, 176.5, 0})
51.62,6,({316.5, 129, 0}{297.5, 177, 0})
52.2,30,({316.5, 129, 0}{265, 120.5, 0})
11.66,26,({207, 203.5, 0}{213, 193.5, 0})
16.35,25,({207, 203.5, 0}{213.5, 188.5, 0})
19.65,21,({207, 203.5, 0}{226, 208.5, 0})
19.96,22,({207, 203.5, 0}{225.5, 211, 0})
20.3,28,({207, 203.5, 0}{210.5, 183.5, 0})
8.51,28,({205, 177, 0}{210.5, 183.5, 0})
8.51,27,({205, 177, 0}{210.5, 183.5, 0})
14.3,25,({205, 177, 0}{213.5, 188.5, 0})
18.34,26,({205, 177, 0}{213, 193.5, 0})
26.58,34,({205, 177, 0}{207, 203.5, 0})
2.55,39,({346, 176.5, 0}{348.5, 177, 0})
6.08,37,({346, 176.5, 0}{347, 182.5, 0})
18.9,24,({346, 176.5, 0}{334.5, 191.5, 0})
24.82,32,({346, 176.5, 0}{342, 201, 0})
27.5,15,({346, 176.5, 0}{318.5, 176, 0})
5.7,39,({347, 182.5, 0}{348.5, 177, 0})
6.08,36,({347, 182.5, 0}{346, 176.5, 0})
15.4,24,({347, 182.5, 0}{334.5, 191.5, 0})
19.16,32,({347, 182.5, 0}{342, 201, 0})
29.23,15,({347, 182.5, 0}{318.5, 176, 0})
17.07,29,({241, 121.5, 0}{258, 123, 0})
24.02,30,({241, 121.5, 0}{265, 120.5, 0})
39.76,13,({241, 121.5, 0}{245.5, 161, 0})
50.35,3,({241, 121.5, 0}{268, 164, 0})
62.51,9,({241, 121.5, 0}{249, 183.5, 0})
2.55,36,({348.5, 177, 0}{346, 176.5, 0})
5.7,37,({348.5, 177, 0}{347, 182.5, 0})
20.16,24,({348.5, 177, 0}{334.5, 191.5, 0})
24.86,32,({348.5, 177, 0}{342, 201, 0})
30.02,15,({348.5, 177, 0}{318.5, 176, 0})
0.5,1,({284.5, 209.5, 0}{285, 209.5, 0})
13.21,2,({284.5, 209.5, 0}{296, 203, 0})
20.88,4,({284.5, 209.5, 0}{278.5, 189.5, 0})
26.02,6,({284.5, 209.5, 0}{283.5, 183.5, 0})
35.36,3,({284.5, 209.5, 0}{260, 235, 0})
0.5,0,({285, 209.5, 0}{284.5, 209.5, 0})
12.78,2,({285, 209.5, 0}{296, 203, 0})
21.03,4,({285, 209.5, 0}{278.5, 189.5, 0})
26.04,6,({285, 209.5, 0}{283.5, 183.5, 0})
35.71,3,({285, 209.5, 0}{260, 235, 0})
12.78,1,({296, 203, 0}{285, 209.5, 0})
13.21,0,({296, 203, 0}{284.5, 209.5, 0})
22.1,4,({296, 203, 0}{278.5, 189.5, 0})
23.16,6,({296, 203, 0}{283.5, 183.5, 0})
35.15,9,({296, 203, 0}{318.5, 176, 0})
16.01,5,({260, 235, 0}{264, 250.5, 0})
22.51,7,({260, 235, 0}{237.5, 235.5, 0})
35.36,0,({260, 235, 0}{284.5, 209.5, 0})
35.71,1,({260, 235, 0}{285, 209.5, 0})
48.17,2,({260, 235, 0}{296, 203, 0})
7.81,6,({278.5, 189.5, 0}{283.5, 183.5, 0})
20.88,0,({278.5, 189.5, 0}{284.5, 209.5, 0})
21.03,1,({278.5, 189.5, 0}{285, 209.5, 0})
22.1,2,({278.5, 189.5, 0}{296, 203, 0})
42.22,9,({278.5, 189.5, 0}{318.5, 176, 0})
16.01,3,({264, 250.5, 0}{260, 235, 0})
30.45,7,({264, 250.5, 0}{237.5, 235.5, 0})
45.84,0,({264, 250.5, 0}{284.5, 209.5, 0})
46.07,1,({264, 250.5, 0}{285, 209.5, 0})
53.39,26,({264, 250.5, 0}{244, 300, 0})
7.81,4,({283.5, 183.5, 0}{278.5, 189.5, 0})
23.16,2,({283.5, 183.5, 0}{296, 203, 0})
26.02,0,({283.5, 183.5, 0}{284.5, 209.5, 0})
26.04,1,({283.5, 183.5, 0}{285, 209.5, 0})
35.79,9,({283.5, 183.5, 0}{318.5, 176, 0})
22.51,3,({237.5, 235.5, 0}{260, 235, 0})
30.45,5,({237.5, 235.5, 0}{264, 250.5, 0})
32.65,22,({237.5, 235.5, 0}{208.5, 250.5, 0})
42.45,24,({237.5, 235.5, 0}{206.5, 264.5, 0})
52.55,15,({237.5, 235.5, 0}{214, 188.5, 0})
36.72,12,({323, 243.5, 0}{319, 280, 0})
39.05,21,({323, 243.5, 0}{360, 231, 0})
41.91,23,({323, 243.5, 0}{363, 231, 0})
43.55,11,({323, 243.5, 0}{307, 284, 0})
46,27,({323, 243.5, 0}{369, 243, 0})
27.52,20,({318.5, 176, 0}{346, 175, 0})
29.23,16,({318.5, 176, 0}{347, 182.5, 0})
35.15,2,({318.5, 176, 0}{296, 203, 0})
35.36,29,({318.5, 176, 0}{335.5, 145, 0})
35.79,6,({318.5, 176, 0}{283.5, 183.5, 0})
10.92,17,({344, 202, 0}{354.5, 199, 0})
11.7,19,({344, 202, 0}{355, 198, 0})
19.73,16,({344, 202, 0}{347, 182.5, 0})
27.07,20,({344, 202, 0}{346, 175, 0})
33.12,21,({344, 202, 0}{360, 231, 0})
12.65,12,({307, 284, 0}{319, 280, 0})
43.55,8,({307, 284, 0}{323, 243.5, 0})
54.51,5,({307, 284, 0}{264, 250.5, 0})
65,26,({307, 284, 0}{244, 300, 0})
67.9,3,({307, 284, 0}{260, 235, 0})
12.65,11,({319, 280, 0}{307, 284, 0})
36.72,8,({319, 280, 0}{323, 243.5, 0})
62.2,27,({319, 280, 0}{369, 243, 0})
62.41,5,({319, 280, 0}{264, 250.5, 0})
63.89,21,({319, 280, 0}{360, 231, 0})
0,14,({264.5, 149, 0}{264.5, 149, 0})
25,18,({264.5, 149, 0}{240.5, 156, 0})
38.54,25,({264.5, 149, 0}{300, 134, 0})
39.39,6,({264.5, 149, 0}{283.5, 183.5, 0})
42.85,4,({264.5, 149, 0}{278.5, 189.5, 0})
0,13,({264.5, 149, 0}{264.5, 149, 0})
25,18,({264.5, 149, 0}{240.5, 156, 0})
38.54,25,({264.5, 149, 0}{300, 134, 0})
39.39,6,({264.5, 149, 0}{283.5, 183.5, 0})
42.85,4,({264.5, 149, 0}{278.5, 189.5, 0})
20.25,28,({214, 188.5, 0}{207, 169.5, 0})
41.93,18,({214, 188.5, 0}{240.5, 156, 0})
52.55,7,({214, 188.5, 0}{237.5, 235.5, 0})
62.24,22,({214, 188.5, 0}{208.5, 250.5, 0})
64.11,14,({214, 188.5, 0}{264.5, 149, 0})
7.57,20,({347, 182.5, 0}{346, 175, 0})
17.44,19,({347, 182.5, 0}{355, 198, 0})
18.12,17,({347, 182.5, 0}{354.5, 199, 0})
19.73,10,({347, 182.5, 0}{344, 202, 0})
29.23,9,({347, 182.5, 0}{318.5, 176, 0})
1.12,19,({354.5, 199, 0}{355, 198, 0})
10.92,10,({354.5, 199, 0}{344, 202, 0})
18.12,16,({354.5, 199, 0}{347, 182.5, 0})
25.46,20,({354.5, 199, 0}{346, 175, 0})
32.47,21,({354.5, 199, 0}{360, 231, 0})
25,14,({240.5, 156, 0}{264.5, 149, 0})
25,13,({240.5, 156, 0}{264.5, 149, 0})
36.12,28,({240.5, 156, 0}{207, 169.5, 0})
41.93,15,({240.5, 156, 0}{214, 188.5, 0})
50.66,4,({240.5, 156, 0}{278.5, 189.5, 0})
1.12,17,({355, 198, 0}{354.5, 199, 0})
11.7,10,({355, 198, 0}{344, 202, 0})
17.44,16,({355, 198, 0}{347, 182.5, 0})
24.7,20,({355, 198, 0}{346, 175, 0})
33.38,21,({355, 198, 0}{360, 231, 0})
7.57,16,({346, 175, 0}{347, 182.5, 0})
24.7,19,({346, 175, 0}{355, 198, 0})
25.46,17,({346, 175, 0}{354.5, 199, 0})
27.07,10,({346, 175, 0}{344, 202, 0})
27.52,9,({346, 175, 0}{318.5, 176, 0})
3,23,({360, 231, 0}{363, 231, 0})
15,27,({360, 231, 0}{369, 243, 0})
32.47,17,({360, 231, 0}{354.5, 199, 0})
33.12,10,({360, 231, 0}{344, 202, 0})
33.38,19,({360, 231, 0}{355, 198, 0})
14.14,24,({208.5, 250.5, 0}{206.5, 264.5, 0})
32.65,7,({208.5, 250.5, 0}{237.5, 235.5, 0})
53.78,3,({208.5, 250.5, 0}{260, 235, 0})
55.5,5,({208.5, 250.5, 0}{264, 250.5, 0})
60.91,26,({208.5, 250.5, 0}{244, 300, 0})
3,21,({363, 231, 0}{360, 231, 0})
13.42,27,({363, 231, 0}{369, 243, 0})
33.11,17,({363, 231, 0}{354.5, 199, 0})
33.96,19,({363, 231, 0}{355, 198, 0})
34.67,10,({363, 231, 0}{344, 202, 0})
14.14,22,({206.5, 264.5, 0}{208.5, 250.5, 0})
42.45,7,({206.5, 264.5, 0}{237.5, 235.5, 0})
51.64,26,({206.5, 264.5, 0}{244, 300, 0})
59.18,5,({206.5, 264.5, 0}{264, 250.5, 0})
61.09,3,({206.5, 264.5, 0}{260, 235, 0})
37.17,29,({300, 134, 0}{335.5, 145, 0})
38.54,14,({300, 134, 0}{264.5, 149, 0})
38.54,13,({300, 134, 0}{264.5, 149, 0})
45.89,9,({300, 134, 0}{318.5, 176, 0})
52.18,6,({300, 134, 0}{283.5, 183.5, 0})
51.64,24,({244, 300, 0}{206.5, 264.5, 0})
53.39,5,({244, 300, 0}{264, 250.5, 0})
60.91,22,({244, 300, 0}{208.5, 250.5, 0})
64.83,7,({244, 300, 0}{237.5, 235.5, 0})
65,11,({244, 300, 0}{307, 284, 0})
13.42,23,({369, 243, 0}{363, 231, 0})
15,21,({369, 243, 0}{360, 231, 0})
46,8,({369, 243, 0}{323, 243.5, 0})
46.33,17,({369, 243, 0}{354.5, 199, 0})
47.13,19,({369, 243, 0}{355, 198, 0})
20.25,15,({207, 169.5, 0}{214, 188.5, 0})
36.12,18,({207, 169.5, 0}{240.5, 156, 0})
61.05,14,({207, 169.5, 0}{264.5, 149, 0})
61.05,13,({207, 169.5, 0}{264.5, 149, 0})
72.71,7,({207, 169.5, 0}{237.5, 235.5, 0})
31.78,20,({335.5, 145, 0}{346, 175, 0})
35.36,9,({335.5, 145, 0}{318.5, 176, 0})
37.17,25,({335.5, 145, 0}{300, 134, 0})
39.22,16,({335.5, 145, 0}{347, 182.5, 0})
56.47,19,({335.5, 145, 0}{355, 198, 0})
36.01,4,({310.5, 157, 0}{326, 124.5, 0})
49.15,1,({310.5, 157, 0}{345, 192, 0})
49.95,2,({310.5, 157, 0}{348, 190, 0})
69.23,5,({310.5, 157, 0}{378.5, 144, 0})
72.09,6,({310.5, 157, 0}{381.5, 144.5, 0})
