Plane_ID,Source_X,Source_Y,Scat_Start_X,Scat_Start_Y,Scat_End_X,Scat_End_Y,p0,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25,p26,p27,p28,p29,p30,p31,p32,p33,p34,p35,p36,p37,p38,p39,p40,p41,p42,p43,p44,p45,p46,p47,p48,p49,p50,p51,p52,p53,p54,p55,p56,p57,p58,p59,p60,p61,p62,p63,p64,p65,p66,p67,p68,p69,p70,p71,p72,p73,p74,p75,p76,p77,p78,p79,p80,p81,p82,p83,p84,p85,p86,p87,p88,p89,p90,p91,p92,p93,p94,p95,p96,p97,p98,p99,p100,p101,p102,p103,p104,p105,p106,p107,p108,p109,p110,p111,p112,p113,p114,p115,p116,p117,p118,p119,p120,p121,p122,p123,p124,p125,p126,p127,p128,p129,p130,p131,p132,p133,p134,p135,p136,p137,p138,p139,p140,p141,p142,p143,p144,p145,p146,p147,p148,p149,p150,p151,p152,p153,p154,p155,p156,p157,p158,p159,p160,p161,p162,p163,p164,p165,p166,p167,p168,p169,p170,p171,p172,p173,p174,p175,p176,p177,p178,p179,p180,p181,p182,p183,p184,p185,p186,p187,p188,p189,p190,p191,p192,p193,p194,p195,p196,p197,p198,p199,p200,p201,p202,p203,p204,p205,p206,p207,p208,p209,p210,p211,p212,p213,p214,p215,p216,p217,p218,p219,p220,p221,p222,p223,p224,p225,p226,p227,p228,p229,p230,p231,p232,p233,p234,p235,p236,p237,p238,p239,p240,p241,p242,p243,p244,p245,p246,p247,p248,p249,p250,p251,p252,p253,p254,p255,p256,p257,p258,p259,p260,p261,p262,p263,p264,p265,p266,p267,p268,p269,p270,p271,p272,p273,p274,p275,p276,p277,p278,p279,p280,p281,p282,p283,p284,p285,p286,p287,p288,p289,p290,p291,p292,p293,p294,p295,p296,p297,p298,p299,p300,p301,p302,p303,p304,p305,p306,p307,p308,p309,p310,p311,p312,p313,p314,p315,p316,p317,p318,p319,p320,p321,p322,p323,p324,p325,p326,p327,p328,p329,p330,p331,p332,p333,p334,p335,p336,p337,p338,p339,p340,p341,p342,p343,p344,p345,p346,p347,p348,p349,p350,p351,p352,p353,p354,p355,p356,p357,p358,p359,p360,p361,p362,p363,p364,p365,p366,p367,p368,p369,p370,p371,p372,p373,p374,p375,p376,p377,p378,p379,p380,p381,p382,p383,p384,p385,p386,p387,p388,p389,p390,p391,p392,p393,p394,p395,p396,p397,p398,p399,p400,p401,p402,p403,p404,p405,p406,p407,p408,p409,p410,p411,p412,p413,p414,p415,p416,p417,p418,p419,p420,p421,p422,p423,p424,p425,p426,p427,p428,p429,p430,p431,p432,p433,p434,p435,p436,p437,p438,p439,p440,p441,p442,p443,p444,p445,p446,p447,p448,p449,p450,p451,p452,p453,p454,p455,p456,p457,p458,p459,p460,p461,p462,p463,p464,p465,p466,p467,p468,p469,p470,p471,p472,p473,p474,p475,p476,p477,p478,p479,p480,p481,p482,p483,p484,p485,p486,p487,p488,p489,p490,p491,p492,p493,p494,p495,p496,p497,p498,p499,p500,p501,p502,p503,p504,p505,p506,p507,p508,p509,p510,p511,p512,p513,p514,p515,p516,p517,p518,p519,p520,p521,p522,p523,p524,p525,p526,p527,p528,p529,p530,p531,p532,p533,p534,p535,p536,p537,p538,p539,p540,p541,p542,p543,p544,p545,p546,p547,p548,p549,p550,p551,p552,p553,p554,p555,p556,p557,p558,p559,p560,p561,p562,p563,p564,p565,p566,p567,p568,p569,p570,p571,p572,p573,p574,p575,p576,p577,p578,p579,p580,p581,p582,p583,p584,p585,p586,p587,p588,p589,p590,p591,p592,p593,p594,p595,p596,p597,p598,p599,w0,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,w11,w12,w13,w14,w15,w16,w17,w18,w19,w20,w21,w22,w23,w24,w25,w26,w27,w28,w29,w30,w31,w32,w33,w34,w35,w36,w37,w38,w39,w40,w41,w42,w43,w44,w45,w46,w47,w48,w49,w50,w51,w52,w53,w54,w55,w56,w57,w58,w59,w60,w61,w62,w63,w64,w65,w66,w67,w68,w69,w70,w71,w72,w73,w74,w75,w76,w77,w78,w79,w80,w81,w82,w83,w84,w85,w86,w87,w88,w89,w90,w91,w92,w93,w94,w95,w96,w97,w98,w99,w100,w101,w102,w103,w104,w105,w106,w107,w108,w109,w110,w111,w112,w113,w114,w115,w116,w117,w118,w119,w120,w121,w122,w123,w124,w125,w126,w127,w128,w129,w130,w131,w132,w133,w134,w135,w136,w137,w138,w139,w140,w141,w142,w143,w144,w145,w146,w147,w148,w149,w150,w151,w152,w153,w154,w155,w156,w157,w158,w159,w160,w161,w162,w163,w164,w165,w166,w167,w168,w169,w170,w171,w172,w173,w174,w175,w176,w177,w178,w179,w180,w181,w182,w183,w184,w185,w186,w187,w188,w189,w190,w191,w192,w193,w194,w195,w196,w197,w198,w199,w200,w201,w202,w203,w204,w205,w206,w207,w208,w209,w210,w211,w212,w213,w214,w215,w216,w217,w218,w219,w220,w221,w222,w223,w224,w225,w226,w227,w228,w229,w230,w231,w232,w233,w234,w235,w236,w237,w238,w239,w240,w241,w242,w243,w244,w245,w246,w247,w248,w249,w250,w251,w252,w253,w254,w255,w256,w257,w258,w259,w260,w261,w262,w263,w264,w265,w266,w267,w268,w269,w270,w271,w272,w273,w274,w275,w276,w277,w278,w279,w280,w281,w282,w283,w284,w285,w286,w287,w288,w289,w290,w291,w292,w293,w294,w295,w296,w297,w298,w299,w300,w301,w302,w303,w304,w305,w306,w307,w308,w309,w310,w311,w312,w313,w314,w315,w316,w317,w318,w319,w320,w321,w322,w323,w324,w325,w326,w327,w328,w329,w330,w331,w332,w333,w334,w335,w336,w337,w338,w339,w340,w341,w342,w343,w344,w345,w346,w347,w348,w349,w350,w351,w352,w353,w354,w355,w356,w357,w358,w359,w360,w361,w362,w363,w364,w365,w366,w367,w368,w369,w370,w371,w372,w373,w374,w375,w376,w377,w378,w379,w380,w381,w382,w383,w384,w385,w386,w387,w388,w389,w390,w391,w392,w393,w394,w395,w396,w397,w398,w399,w400,w401,w402,w403,w404,w405,w406,w407,w408,w409,w410,w411,w412,w413,w414,w415,w416,w417,w418,w419,w420,w421,w422,w423,w424,w425,w426,w427,w428,w429,w430,w431,w432,w433,w434,w435,w436,w437,w438,w439,w440,w441,w442,w443,w444,w445,w446,w447,w448,w449,w450,w451,w452,w453,w454,w455,w456,w457,w458,w459,w460,w461,w462,w463,w464,w465,w466,w467,w468,w469,w470,w471,w472,w473,w474,w475,w476,w477,w478,w479,w480,w481,w482,w483,w484,w485,w486,w487,w488,w489,w490,w491,w492,w493,w494,w495,w496,w497,w498,w499,w500,w501,w502,w503,w504,w505,w506,w507,w508,w509,w510,w511,w512,w513,w514,w515,w516,w517,w518,w519,w520,w521,w522,w523,w524,w525,w526,w527,w528,w529,w530,w531,w532,w533,w534,w535,w536,w537,w538,w539,w540,w541,w542,w543,w544,w545,w546,w547,w548,w549,w550,w551,w552,w553,w554,w555,w556,w557,w558,w559,w560,w561,w562,w563,w564,w565,w566,w567,w568,w569,w570,w571,w572,w573,w574,w575,w576,w577,w578,w579,w580,w581,w582,w583,w584,w585,w586,w587,w588,w589,w590,w591,w592,w593,w594,w595,w596,w597,w598,w599
basewall1,0.4444444444444444,0.3277777777777778,0.19444444444444445,0.3055555555555556,-0.05555555555555555,0.2833333333333333,0.0006551409686016362,0.0018830654983175998,0.0010071611173775594,0.0006304308672205251,0.0010290032146780621,0.0012135508684562603,0.0003711168829899175,7.790902898692731e-05,0.0008163225326121594,0.001245054101617372,0.0017613460746912129,0.002062833217377769,0.000942561474084698,0.0035421372563771833,0.0019907042146737556,0.007859312903199979,0.010186720273690488,0.024584553666207275,0.016757176867985512,0.03301098078420996,0.0016293371320306247,0.000888828140792152,5.317246896829746e-05,0.0004176203653612178,0.0007158981074948649,0.0001917616817568813,0.00011025239019577692,0.0004886970278872211,0.00230050604328298,0.003243248843446849,0.0051208991445931325,0.008604714373300628,0.011256785228066543,0.020481716752293194,0.022171505152588894,0.03190999762405207,0.0,0.0,0.0038124276066425337,0.011900030562663852,5.12602669206671e-05,0.0006009204849277084,0.0005981148281835003,0.0004116213389609839,0.00023750998820524916,0.0,0.00023591284766879802,0.0008391007647080957,0.0011742339838394515,0.0008122613875573692,0.000271747362823789,0.004805640854283511,0.0019849759722129485,0.004275487753527681,0.013127988900725184,0.0,0.0,0.0,0.001218920105446927,0.005397706374400861,0.002011013251807134,0.0009901637394799673,0.0004127757023438263,0.003859116145012458,0.0005047370243161666,0.0,0.00035676558189708265,0.0001027032794680341,0.003272349109361359,0.007222155867956453,0.008721094823823505,0.009477773452766756,0.007843128182897143,0.0007305187504288409,0.0,0.0,0.0,0.00292187644391311,0.01205753169149803,0.005118583172615884,0.0017068512612725159,0.002069149661980021,0.004591352786984931,0.0024052422758498527,9.882546983129204e-05,0.0,2.487354545529327e-05,0.0002807230416344541,0.0010667412916754938,0.0032114764018221676,0.0050987576689284966,0.003113589160240714,0.0,0.0,0.0,0.0,0.0,0.007057770517937998,0.003040431427121307,0.0138023222701814,0.004953438110984298,0.001477940278452846,0.0030716601586081873,0.0033020047133965184,0.0037862901090372045,0.0,0.00024580746376865354,0.00012546111322929028,0.0014636403105463738,6.668358300126163e-05,0.0012413290158223669,0.0,0.0,0.0,0.0,0.0,0.0,0.010475156748673158,0.004181973037080019,0.008265856177191937,0.0024367170892310875,0.004755342608013278,0.003428799524062792,0.003568743779233396,0.0011204767254284532,0.0033024179563204714,0.00024745784055765335,0.00012172272810117253,0.00033456190832045567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028213209705105088,0.019486027277303718,0.01285821085635718,0.004130131696548046,0.002571919609043952,0.00017062935758356448,0.0018222606937611178,0.0046079128991497855,0.003819326211404203,0.0,0.00010079622714489382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002951766921984274,0.00790308922007442,0.0016188710758564984,0.0037634376873653484,0.004206766149792869,0.00046111070438555556,0.0009361383967893223,0.002254974477146541,0.006094415210888685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00988500166736089,0.010465987799362121,0.015956561905976756,6.0096578593578324e-05,0.004430398107086687,0.0017176812880908055,0.0067696881193159125,0.00021745980263888334,0.000858013771638032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00030896247057694327,0.0021521790712788814,0.0015111047990417638,0.0017244099040238721,0.003215307087454849,0.006950449537105362,0.0138006403209621,0.0018414370434329328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018236841627667758,0.008246864856554736,0.0016058797751072843,0.018497133918980998,0.005376852060155432,0.00482836270340522,0.001378511472856313,0.015592043266843682,0.01372560097483737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004569824528712613,0.0004024341068246307,0.01687988666021728,0.005187292862019374,0.014462353597271537,0.007532260446913572,0.013905890379711012,0.02200479926972278,0.0032544263891380134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024851534477466262,0.010109101819358651,0.02514046761076116,0.004417536158633196,0.003908161883958462,0.0047899964825123395,0.00468355379962716,0.00339563034694213,0.022900063433068933,0.008747366247575583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0030027494223268864,0.021713734559925396,0.01806766141225018,0.009593080312120762,0.010449267046282941,0.023551135469436626,0.006378488168018178,0.0067148163985137396,0.0014379587224005743,0.004342773074030964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018889072025602312,0.011462351556792085,0.008324235731630098,0.02051531320673887,0.02468303879976294,0.012699122775166959,0.013973058681357314,0.009391810308642288,0.0105459051029267,0.005929319144659166,0.02980998087873139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014739294184518057,0.0018373892262530745,0.02836175364110143,0.009836739194843782,0.014571008923527792,0.008628460428020816,0.009082250414233946,0.016723156218318855,0.015118022023675506,0.012528573813998954,0.028331903013997118,0.018308742245324566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0065245106684631,0.006960533213401029,0.005650749198332791,0.007896248949881465,0.0038412954306229884,0.022283048734506507,0.02225252264615781,0.01168269128357048,9.29993782098001e-05,0.013452024558351408,0.011269211735895525,0.022428671818911776,0.011198538398016883,0.00676376690707668,0.029594508033156684,0.0,0.0,0.0,0.0,0.014301479649325677,0.009853884337844482,0.010935853323666513,0.007851282934984771,0.01394922799033196,0.011520259692855438,0.015122769559297394,0.004201917894528276,0.004389992277747394,0.004652590581070655,0.016015389567467578,0.010705677742096345,0.019628427072078788,0.01895225725922164,0.004734575705805129,0.05258228075985688,0.021130205742518216,0.0,0.0,0.0,0.02196393914942543,0.0002188150811014087,0.021548448743382558,0.018461491807960584,0.004173369600865682,0.012790003371808403,0.0039817438657596335,0.005767145312766992,0.005231431047180077,0.009950012820231611,0.0257645754968897,0.014709031779096387,0.013711685417999362,0.0024902892965928906,0.001748734263100755,0.010517392691937601,0.037383238843903155,0.007620512480235857,0.0,0.001196106038876179,0.013731173591875524,0.007648270515609004,0.0010754035934938957,0.0024155938923128787,0.02301761331752221,0.017669756406610032,0.014756130298995052,0.018247209365027717,0.011310882752017935,0.00846022304668513,0.013360492765471525,0.0007013024963194794,0.001003618946797738,0.0017283274827270465,0.010587005213019073,0.011955842544114375,0.024108304424853823,0.0011496994988668386,0.014930501779704276,0.01743551091994167,0.010170022390466249,0.009022057989196688,0.013649929350808878,0.00786952960600157,0.005886376817750289,0.0034973569365629766,0.0183105560456515,0.013612781690009871,0.005707849925815623,0.0025876530806775225,0.005001197654546217,0.013991497892074042,0.0019949327726632195,0.009200897282595396,0.029587756187948185,0.022343442686751175,0.0039248523042723716,0.0026760202172689375,0.005589554316095698,0.005360816244868952,0.0079394402384499,0.004350396873793536,0.004585327355972394,0.024278667331787785,0.017129979495848543,0.005007808684819691,0.016628563706018385,0.007732904625340478,0.0005864254719882931,0.019080697199201975,0.01758934862808246,0.011615315978983711,0.02085547062235108,0.0260280307365285,0.006050688469018614,0.0020246165785466367,0.013928793989657849,0.031031741726734532,0.009533513531583285,0.002305292413728951,0.017746198150310345,0.023571658673876776,0.021143806952774596,0.031328545743117636,0.01478017674534517,0.009776679628863654,0.008521845214540377,0.02864805710937803,0.015682164698550972,0.008211124501603835,0.02116771857122117,0.005276028622970407,0.009664983510494529,0.012124472858269118,0.0016756431231224455,0.0006324097719630885,0.001962170385603037,0.013848048799983718,0.0197734738887447,0.003413960983040086,0.005120197616683101,0.001256164180348294,0.018410433892313314,0.0011097359590184466,0.006699174867351976,0.016171576763488658,0.005708317774402493,0.010996513036576401,0.02428538202525303,0.012360671789378708,0.0003797981230724425,0.02887664869941985,0.0024068628469559174,0.02012450289257822,0.01007865033209301,0.0017744627319832144,0.0035383366742482974,0.019637481210299932,0.013673719702973024,0.003044776128662476,0.0037951980736277346,0.02253340356926432,0.013689922546852008,0.042905021536235016,0.008532896848257171,0.0003984041162608544,0.002804044869249694,0.004569823061209768,0.00691425263565681,0.008228939092965085,0.011935002249176466,0.009145610831157943,0.0019450498650106741,0.008727424716130621,0.00042852966822572115,0.0025062583219335674,0.004876994969198536,0.005826862897847853,0.023184198392313653,0.017656101275557633,0.0022440630233712027,0.006701904825384591,0.013001899006009324,0.010454458104939992,0.008372326847242224,0.0044653558501340325,0.0004834941471117206,0.020271397336278817,0.001493478163517747,0.005553552453482134,0.008336071769857793,0.0079414478106579,0.002160454542987428,0.010754663246049782,0.004418636532621011,0.00992081843564186,0.007692808793141403,0.002222059361180282,0.014684220902016999,0.020520139014360086,0.0153703555736735,0.012530937509315474,0.005317811574980788,0.01620752520692901,0.011489609817260365,0.011663357714475643,0.014457870014726157,0.035464953320726855,0.019858899025256532,0.012155138467515734,0.01811684901530432,0.01158117429373894,0.0021759783741672352,0.0024951254271210373,0.0013319579065693438,0.0015818096533290248,0.0035313934354524604,0.006190359882819626,0.012668555130990024,0.01976885568868818,0.006855702945774864,0.0006005840177752177,0.02071376457406167,0.012808367384391705,0.00997857329167142,0.005777252422597718,0.0042658305433918185,0.013264735292679219,0.024709828337590858,0.021727421432206795,0.010902832445594784,0.004599450082647502,0.0026903546205428656,0.0037223994421380358,0.004521841147261352,0.014417590393225314,0.001434211889276093,0.01416644403242242,0.005342618367519717,0.003669316132324574,0.018569382825574396,0.00880195540333469,0.014173553864266943,0.016757044542560197,0.005439784938208518,0.020248917573463282,0.025030998752734703,0.02001776932998025,0.02086284440096375,0.013058460035891799,0.011607262241193505,0.0002593717993996283,0.00940663634001042,0.003483305692232807,0.003228836201343293,0.007999216534841449,0.005018210144736561,0.0005819893045818874,0.01760176540089067,0.027157460258714045,0.024874499263396382,0.007215428165711326,0.005548373989940501,0.011296455391111983,0.0013274807926762643,0.018518102243093346,0.024121051622306898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
