O(-2687401782061020000000000.00,10729511213918500000000000.00,-218084988428576000000000.00) Z(-0.18,-0.02,0.98) K1{-0.953632,-0.242479,-0.178299} K2{-0.242916,0.969847,-0.019713}
O(-2646693706534360000000000.00,10566983316018200000000000.00,-214781492614204000000000.00) Z(-0.18,-0.02,0.98) K1{0.953677,0.242485,0.178046} K2{0.242916,-0.969847,0.019713}
O(-2581716120123750000000000.00,10307558854309900000000000.00,-209508504869304000000000.00) Z(-0.18,-0.02,0.98) K1{0.953896,0.242515,0.17683} K2{0.242916,-0.969847,0.019713}
O(-2539893541847550000000000.00,10140581276878600000000000.00,-206114566250440000000000.00) Z(-0.17,-0.02,0.98) K1{0.954219,0.242559,0.175017} K2{0.242916,-0.969847,0.019713}
O(-2528716575315340000000000.00,10095956987552200000000000.00,-205207545714320000000000.00) Z(-0.17,-0.02,0.98) K1{0.954401,0.242584,0.173986} K2{0.242916,-0.969847,0.019713}
O(-2531076964543360000000000.00,10105380890651800000000000.00,-205399093438744000000000.00) Z(-0.17,-0.02,0.98) K1{-0.95475,-0.242631,-0.171997} K2{-0.242916,0.969847,-0.019713}
O(-2547478132329900000000000.00,10170862916995100000000000.00,-206730062527008000000000.00) Z(-0.17,-0.02,0.98) K1{0.954847,0.242643,0.17144} K2{0.242916,-0.969847,0.019713}
O(-2566723384479810000000000.00,10247700014824500000000000.00,-208291831510633000000000.00) Z(-0.17,-0.02,0.98) K1{0.954806,0.242638,0.171675} K2{0.242916,-0.969847,0.019713}
O(-2565826675622430000000000.00,10244119888858200000000000.00,-208219062708494000000000.00) Z(-0.17,-0.02,0.98) K1{-0.954393,-0.242582,-0.174036} K2{-0.242916,0.969847,-0.019713}
O(-2550274727471320000000000.00,10182028390977600000000000.00,-206957008528560000000000.00) Z(-0.17,-0.02,0.98) K1{-0.954272,-0.242566,-0.174719} K2{-0.242916,0.969847,-0.019713}
O(-2529371451742840000000000.00,10098571598422800000000000.00,-205260689456011000000000.00) Z(-0.17,-0.02,0.98) K1{0.954175,0.242553,0.175267} K2{0.242916,-0.969847,0.019713}
O(-2441384849374850000000000.00,9747283131418830000000000.00,-198120499944911000000000.00) Z(-0.18,-0.02,0.98) K1{0.9541,0.242543,0.175685} K2{0.242916,-0.969847,0.019713}
O(-2405575762137160000000000.00,9604314553160320000000000.00,-195214561314539000000000.00) Z(-0.17,-0.02,0.98) K1{0.954181,0.242554,0.175234} K2{0.242916,-0.969847,0.019713}
O(-2368305540869260000000000.00,9455512364050880000000000.00,-192190050402450000000000.00) Z(-0.17,-0.02,0.98) K1{0.954341,0.242575,0.174327} K2{0.242916,-0.969847,0.019713}
O(-2334032403919300000000000.00,9318676099750880000000000.00,-189408755520721000000000.00) Z(-0.17,-0.02,0.98) K1{0.954612,0.242612,0.172788} K2{0.242916,-0.969847,0.019713}
O(-2313057922391470000000000.00,9234935012404830000000000.00,-187706658135237000000000.00) Z(-0.17,-0.02,0.99) K1{0.954951,0.242657,0.170839} K2{0.242916,-0.969847,0.019713}
O(-2305111378399680000000000.00,9203208256024400000000000.00,-187061789225218000000000.00) Z(-0.17,-0.02,0.99) K1{0.955229,0.242694,0.169227} K2{0.242916,-0.969847,0.019713}
O(-2302660871304680000000000.00,9193424548357560000000000.00,-186862928518666000000000.00) Z(-0.17,-0.02,0.99) K1{0.955581,0.24274,0.16716} K2{0.242916,-0.969847,0.019713}
O(-2302380646905830000000000.00,9192305746276080000000000.00,-186840188061839000000000.00) Z(-0.17,-0.02,0.99) K1{0.955576,0.24274,0.167191} K2{0.242916,-0.969847,0.019713}
O(-2300811811164290000000000.00,9186042135290540000000000.00,-186712875659937000000000.00) Z(-0.17,-0.02,0.99) K1{0.955516,0.242732,0.167543} K2{0.242916,-0.969847,0.019713}
O(-2290186694651340000000000.00,9143621124041130000000000.00,-185850638130162000000000.00) Z(-0.17,-0.02,0.99) K1{0.95524,0.242696,0.169161} K2{0.242916,-0.969847,0.019713}
O(-2226202725651720000000000.00,8888163711770100000000000.00,-180658283102371000000000.00) Z(-0.17,-0.02,0.98) K1{0.954475,0.242594,0.17357} K2{0.242916,-0.969847,0.019713}
O(-2184873514394860000000000.00,8723155917932270000000000.00,-177304381549065000000000.00) Z(-0.17,-0.02,0.98) K1{-0.95431,-0.242571,-0.174502} K2{-0.242916,0.969847,-0.019713}
O(-2147358665865180000000000.00,8573377051049420000000000.00,-174260018884716000000000.00) Z(-0.17,-0.02,0.98) K1{0.954271,0.242566,0.174725} K2{0.242916,-0.969847,0.019713}
O(-2116811224979560000000000.00,8451415713612180000000000.00,-171781067436616000000000.00) Z(-0.17,-0.02,0.98) K1{0.954295,0.242569,0.17459} K2{0.242916,-0.969847,0.019713}
O(-2093009669804630000000000.00,8356387474630800000000000.00,-169849550503009000000000.00) Z(-0.17,-0.02,0.98) K1{0.954355,0.242577,0.174248} K2{0.242916,-0.969847,0.019713}
O(-2058731605313940000000000.00,8219531537495820000000000.00,-167067855748693000000000.00) Z(-0.17,-0.02,0.98) K1{0.95461,0.242612,0.172798} K2{0.242916,-0.969847,0.019713}
O(-2059556415097850000000000.00,8222824608224720000000000.00,-167134789797216000000000.00) Z(-0.17,-0.02,0.98) K1{0.954686,0.242622,0.172366} K2{0.242916,-0.969847,0.019713}
O(-2067019286006640000000000.00,8252620285835720000000000.00,-167740408286720000000000.00) Z(-0.17,-0.02,0.98) K1{0.954739,0.242629,0.172061} K2{0.242916,-0.969847,0.019713}
O(-2081755606059270000000000.00,8311455371326260000000000.00,-168936273504934000000000.00) Z(-0.17,-0.02,0.98) K1{0.954748,0.24263,0.172009} K2{0.242916,-0.969847,0.019713}
O(-2103608265825880000000000.00,8398702602226700000000000.00,-170709635872913000000000.00) Z(-0.17,-0.02,0.98) K1{0.954666,0.242619,0.172476} K2{0.242916,-0.969847,0.019713}
O(-2133924729928280000000000.00,8519741764309190000000000.00,-173169843242607000000000.00) Z(-0.18,-0.02,0.98) K1{0.954119,0.242545,0.175582} K2{0.242916,-0.969847,0.019713}
O(-2112527458132400000000000.00,8434312687045560000000000.00,-171433435830974000000000.00) Z(-0.18,-0.02,0.98) K1{0.953354,0.24244,0.179832} K2{0.242916,-0.969847,0.019713}
O(-2097111857759350000000000.00,8372765560903140000000000.00,-170182446393342000000000.00) Z(-0.18,-0.03,0.98) K1{0.953194,0.242418,0.180707} K2{0.242916,-0.969847,0.019713}
O(-2060544451396740000000000.00,8226769378680170000000000.00,-167214969471004000000000.00) Z(-0.18,-0.03,0.98) K1{0.953051,0.242398,0.181484} K2{0.242916,-0.969847,0.019713}
O(-2041121639061010000000000.00,8149223368121960000000000.00,-165638791331972000000000.00) Z(-0.18,-0.03,0.98) K1{0.953085,0.242403,0.181303} K2{0.242916,-0.969847,0.019713}
O(-2008317784350980000000000.00,8018253245799110000000000.00,-162976730005193000000000.00) Z(-0.18,-0.02,0.98) K1{-0.953434,-0.242451,-0.179388} K2{-0.242916,0.969847,-0.019713}
O(-2016489332780920000000000.00,8050878330437350000000000.00,-163639858384967000000000.00) Z(-0.18,-0.02,0.98) K1{0.953959,0.242524,0.176477} K2{0.242916,-0.969847,0.019713}
O(-2030280762501300000000000.00,8105940919597850000000000.00,-164759044944840000000000.00) Z(-0.18,-0.02,0.98) K1{0.954049,0.242536,0.175972} K2{0.242916,-0.969847,0.019713}
O(-2043055730230890000000000.00,8156945262456320000000000.00,-165795744707535000000000.00) Z(-0.18,-0.02,0.98) K1{0.954042,0.242535,0.176016} K2{0.242916,-0.969847,0.019713}
O(-2053447849477860000000000.00,8198436030372080000000000.00,-166639074223369000000000.00) Z(-0.18,-0.02,0.98) K1{0.953962,0.242524,0.176464} K2{0.242916,-0.969847,0.019713}
O(-2060726750918440000000000.00,8227497207462140000000000.00,-167229763390060000000000.00) Z(-0.18,-0.02,0.98) K1{0.953818,0.242504,0.177267} K2{0.242916,-0.969847,0.019713}
O(-2064259699407910000000000.00,8241602584514630000000000.00,-167516465199308000000000.00) Z(-0.18,-0.02,0.98) K1{-0.95362,-0.242477,-0.178366} K2{-0.242916,0.969847,-0.019713}
O(-2063301382751440000000000.00,8237776485954730000000000.00,-167438696916698000000000.00) Z(-0.18,-0.02,0.98) K1{0.953369,0.242442,0.179746} K2{0.242916,-0.969847,0.019713}
O(-2056808091034290000000000.00,8211851876676660000000000.00,-166911760575490000000000.00) Z(-0.18,-0.03,0.98) K1{0.953069,0.2424,0.181386} K2{0.242916,-0.969847,0.019713}
O(-2019659497583700000000000.00,8063535296183410000000000.00,-163897119708803000000000.00) Z(-0.18,-0.03,0.98) K1{0.952371,0.242302,0.185148} K2{0.242916,-0.969847,0.019713}
O(-1986432287756330000000000.00,7930874923671010000000000.00,-161200702628287000000000.00) Z(-0.19,-0.03,0.98) K1{0.95211,0.242265,0.186531} K2{0.242916,-0.969847,0.019713}
O(-1936723004415200000000000.00,7732409504724770000000000.00,-157166750960016000000000.00) Z(-0.19,-0.03,0.98) K1{0.952033,0.242254,0.18694} K2{0.242916,-0.969847,0.019713}
O(-1925063350680260000000000.00,7685858077672720000000000.00,-156220559904892000000000.00) Z(-0.19,-0.03,0.98) K1{-0.952057,-0.242257,-0.186814} K2{-0.242916,0.969847,-0.019713}
O(-1920381861631440000000000.00,7667167128379610000000000.00,-155840652993586000000000.00) Z(-0.19,-0.03,0.98) K1{0.952077,0.24226,0.186708} K2{0.242916,-0.969847,0.019713}
O(-1921862099183400000000000.00,7673077009725770000000000.00,-155960775561411000000000.00) Z(-0.19,-0.03,0.98) K1{0.952077,0.24226,0.186707} K2{0.242916,-0.969847,0.019713}
O(-1929038024241050000000000.00,7701727050337690000000000.00,-156543108126370000000000.00) Z(-0.19,-0.03,0.98) K1{0.952048,0.242256,0.186861} K2{0.242916,-0.969847,0.019713}
O(-2007309161008030000000000.00,8014226310376910000000000.00,-162894878923098000000000.00) Z(-0.19,-0.03,0.98) K1{0.951254,0.242141,0.191005} K2{0.242916,-0.969847,0.019713}
O(-2015240970069010000000000.00,8045894247218010000000000.00,-163538551764576000000000.00) Z(-0.20,-0.03,0.98) K1{0.949182,0.241834,0.201418} K2{0.242916,-0.969847,0.019713}
O(-2000919093977420000000000.00,7988713841694690000000000.00,-162376318935249000000000.00) Z(-0.20,-0.03,0.98) K1{0.948565,0.24174,0.204419} K2{0.242916,-0.969847,0.019713}
O(-1995700000893370000000000.00,7967876497407050000000000.00,-161952784953963000000000.00) Z(-0.20,-0.03,0.98) K1{0.948384,0.241713,0.205288} K2{0.242916,-0.969847,0.019713}
O(-1993299993038470000000000.00,7958294413107440000000000.00,-161758022210811000000000.00) Z(-0.20,-0.03,0.98) K1{-0.948299,-0.2417,-0.205693} K2{-0.242916,0.969847,-0.019713}
O(-1995449305587240000000000.00,7966875591179080000000000.00,-161932440800266000000000.00) Z(-0.20,-0.03,0.98) K1{0.948318,0.241703,0.205605} K2{0.242916,-0.969847,0.019713}
O(-2030370775011370000000000.00,8106300333133800000000000.00,-164766348522296000000000.00) Z(-0.20,-0.03,0.98) K1{-0.948639,-0.241752,-0.204059} K2{-0.242916,0.969847,-0.019713}
O(-2065407802441350000000000.00,8246186444741220000000000.00,-167609633824518000000000.00) Z(-0.20,-0.03,0.98) K1{0.948644,0.241752,0.204037} K2{0.242916,-0.969847,0.019713}
O(-2127275511361480000000000.00,8493194652281360000000000.00,-172630252212508000000000.00) Z(-0.21,-0.03,0.98) K1{0.948108,0.24167,0.206606} K2{0.242916,-0.969847,0.019713}
O(-2168208782066410000000000.00,8656621652636680000000000.00,-175952022594029000000000.00) Z(-0.21,-0.03,0.98) K1{0.946954,0.241492,0.21204} K2{0.242916,-0.969847,0.019713}
O(-2167003696714640000000000.00,8651810326555250000000000.00,-175854228731320000000000.00) Z(-0.21,-0.03,0.98) K1{0.946156,0.241366,0.215713} K2{0.242916,-0.969847,0.019713}
O(-2152266559246230000000000.00,8592971981006150000000000.00,-174658297052576000000000.00) Z(-0.22,-0.03,0.98) K1{0.945361,0.241241,0.219305} K2{0.242916,-0.969847,0.019713}
O(-2106604223157870000000000.00,8410664092824490000000000.00,-170952758519553000000000.00) Z(-0.22,-0.04,0.97) K1{0.944258,0.241064,0.224197} K2{0.242916,-0.969847,0.019713}
O(-2090201504874600000000000.00,8345175876272810000000000.00,-169621663595481000000000.00) Z(-0.22,-0.04,0.97) K1{-0.943961,-0.241016,-0.225497} K2{-0.242916,0.969847,-0.019713}
O(-2070547620863480000000000.00,8266707308677040000000000.00,-168026733722143000000000.00) Z(-0.23,-0.04,0.97) K1{0.94354,0.240947,0.227327} K2{0.242916,-0.969847,0.019713}
O(-2086430842985640000000000.00,8330121426920260000000000.00,-169315671018001000000000.00) Z(-0.23,-0.04,0.97) K1{-0.943445,-0.240932,-0.227737} K2{-0.242916,0.969847,-0.019713}
O(-2098779691108170000000000.00,8379424477967420000000000.00,-170317790797504000000000.00) Z(-0.23,-0.04,0.97) K1{0.943432,0.24093,0.227793} K2{0.242916,-0.969847,0.019713}
O(-2133920848198340000000000.00,8519726330142450000000000.00,-173169526296286000000000.00) Z(-0.23,-0.04,0.97) K1{0.94336,0.240918,0.2281} K2{0.242916,-0.969847,0.019713}
O(-2156608546672940000000000.00,8610307471717580000000000.00,-175010652774798000000000.00) Z(-0.23,-0.04,0.97) K1{0.943262,0.240902,0.228524} K2{0.242916,-0.969847,0.019713}
O(-2182008916748930000000000.00,8711719015423820000000000.00,-177071914904577000000000.00) Z(-0.23,-0.04,0.97) K1{0.943077,0.240872,0.229316} K2{0.242916,-0.969847,0.019713}
O(-2207307786881460000000000.00,8812725319001500000000000.00,-179124940200228000000000.00) Z(-0.23,-0.04,0.97) K1{-0.942739,-0.240816,-0.230763} K2{-0.242916,0.969847,-0.019713}
O(-2231521099969150000000000.00,8909397515341790000000000.00,-181089871463727000000000.00) Z(-0.23,-0.04,0.97) K1{0.941537,0.240618,0.235819} K2{0.242916,-0.969847,0.019713}
O(-2209706269342100000000000.00,8822301325149910000000000.00,-179319578679325000000000.00) Z(-0.24,-0.04,0.97) K1{0.939733,0.240317,0.243207} K2{0.242916,-0.969847,0.019713}
O(-2118982390027060000000000.00,8460084222322850000000000.00,-171957256633416000000000.00) Z(-0.25,-0.04,0.97) K1{0.938232,0.240062,0.24918} K2{0.242916,-0.969847,0.019713}
O(-2106275661829080000000000.00,8409352326680690000000000.00,-170926094592921000000000.00) Z(-0.25,-0.04,0.97) K1{0.938362,0.240084,0.248669} K2{0.242916,-0.969847,0.019713}
O(-2096676056148880000000000.00,8371025686391190000000000.00,-170147078269771000000000.00) Z(-0.24,-0.04,0.97) K1{0.938633,0.24013,0.247598} K2{0.242916,-0.969847,0.019713}
O(-2092368086786340000000000.00,8353826021360420000000000.00,-169797482866543000000000.00) Z(-0.24,-0.04,0.97) K1{-0.939066,-0.240204,-0.245882} K2{-0.242916,0.969847,-0.019713}
O(-2112110676096920000000000.00,8432648744725590000000000.00,-171399611348610000000000.00) Z(-0.24,-0.04,0.97) K1{0.940201,0.240395,0.241313} K2{0.242916,-0.969847,0.019713}
O(-2130756831113830000000000.00,8507093932301680000000000.00,-172912763128183000000000.00) Z(-0.24,-0.04,0.97) K1{0.940593,0.240461,0.239714} K2{0.242916,-0.969847,0.019713}
O(-2170144120961190000000000.00,8664348562816990000000000.00,-176109076048790000000000.00) Z(-0.24,-0.04,0.97) K1{0.940871,0.240507,0.238575} K2{0.242916,-0.969847,0.019713}
O(-2175293722666400000000000.00,8684908462677850000000000.00,-176526970695410000000000.00) Z(-0.24,-0.04,0.97) K1{0.94076,0.240489,0.239029} K2{0.242916,-0.969847,0.019713}
O(-2176163279670030000000000.00,8688380189066590000000000.00,-176597535976191000000000.00) Z(-0.24,-0.04,0.97) K1{0.940575,0.240458,0.23979} K2{0.242916,-0.969847,0.019713}
O(-2172606477762050000000000.00,8674179579205340000000000.00,-176308898364572000000000.00) Z(-0.24,-0.04,0.97) K1{0.940316,0.240415,0.240844} K2{0.242916,-0.969847,0.019713}
O(-2151322822092710000000000.00,8589204112627070000000000.00,-174581711064923000000000.00) Z(-0.24,-0.04,0.97) K1{-0.939617,-0.240297,-0.243676} K2{-0.242916,0.969847,-0.019713}
O(-2108648039368950000000000.00,8418824095720850000000000.00,-171118615144342000000000.00) Z(-0.24,-0.04,0.97) K1{0.938693,0.240141,0.247364} K2{0.242916,-0.969847,0.019713}
O(-2077852342734510000000000.00,8295871593025860000000000.00,-168619517467831000000000.00) Z(-0.25,-0.04,0.97) K1{-0.938172,-0.240052,-0.249414} K2{-0.242916,0.969847,-0.019713}
O(-1999088397160340000000000.00,7981404789438900000000000.00,-162227754583267000000000.00) Z(-0.25,-0.04,0.97) K1{0.937358,0.239913,0.252589} K2{0.242916,-0.969847,0.019713}
O(-1963241532999860000000000.00,7838285386380520000000000.00,-159318750339655000000000.00) Z(-0.25,-0.04,0.97) K1{0.937322,0.239906,0.252729} K2{0.242916,-0.969847,0.019713}
O(-1936151916756730000000000.00,7730129490028330000000000.00,-157120404415151000000000.00) Z(-0.25,-0.04,0.97) K1{0.937475,0.239933,0.252137} K2{0.242916,-0.969847,0.019713}
O(-1901715389294550000000000.00,7592640886044310000000000.00,-154325850296754000000000.00) Z(-0.25,-0.04,0.97) K1{-0.937975,-0.240018,-0.250187} K2{-0.242916,0.969847,-0.019713}
O(-1891577456002760000000000.00,7552164960884590000000000.00,-153503148219390000000000.00) Z(-0.25,-0.04,0.97) K1{0.938242,0.240064,0.249143} K2{0.242916,-0.969847,0.019713}
O(-1885035399927800000000000.00,7526045655595890000000000.00,-152972254706697000000000.00) Z(-0.25,-0.04,0.97) K1{0.938496,0.240107,0.248141} K2{0.242916,-0.969847,0.019713}
O(-1881558215812660000000000.00,7512162919909510000000000.00,-152690078219028000000000.00) Z(-0.24,-0.04,0.97) K1{0.938723,0.240146,0.247244} K2{0.242916,-0.969847,0.019713}
O(-1885720735742330000000000.00,7528781872131800000000000.00,-153027870388571000000000.00) Z(-0.24,-0.04,0.97) K1{0.939111,0.240212,0.2457} K2{0.242916,-0.969847,0.019713}
O(-1896417488006910000000000.00,7571488894124030000000000.00,-153895921127582000000000.00) Z(-0.24,-0.04,0.97) K1{0.938963,0.240186,0.246291} K2{0.242916,-0.969847,0.019713}
O(-1900990182886090000000000.00,7589745481180840000000000.00,-154266999256835000000000.00) Z(-0.24,-0.04,0.97) K1{0.938657,0.240134,0.247505} K2{0.242916,-0.969847,0.019713}
O(-1899812538490900000000000.00,7585043711422070000000000.00,-154171432314740000000000.00) Z(-0.25,-0.04,0.97) K1{0.938115,0.240042,0.249638} K2{0.242916,-0.969847,0.019713}
O(-1887208635427720000000000.00,7534722350112630000000000.00,-153148614510869000000000.00) Z(-0.25,-0.04,0.97) K1{0.937383,0.239917,0.252494} K2{0.242916,-0.969847,0.019713}
O(-1865901089228260000000000.00,7449651499719490000000000.00,-151419488491845000000000.00) Z(-0.25,-0.04,0.97) K1{0.936667,0.239793,0.255254} K2{0.242916,-0.969847,0.019713}
O(-1841083756675360000000000.00,7350567748802060000000000.00,-149405540273203000000000.00) Z(-0.25,-0.04,0.97) K1{-0.936058,-0.239688,-0.257574} K2{-0.242916,0.969847,-0.019713}
O(-1815362505978520000000000.00,7247875084175420000000000.00,-147318238327629000000000.00) Z(-0.26,-0.04,0.97) K1{-0.93558,-0.239605,-0.259381} K2{-0.242916,0.969847,-0.019713}
O(-1742851104393790000000000.00,6958371701054090000000000.00,-141433874895036000000000.00) Z(-0.26,-0.05,0.96) K1{-0.934922,-0.239491,-0.261849} K2{-0.242916,0.969847,-0.019713}
O(-1687830120719680000000000.00,6738699197629000000000000.00,-136968874253103000000000.00) Z(-0.26,-0.04,0.97) K1{-0.935476,-0.239587,-0.259776} K2{-0.242916,0.969847,-0.019713}
O(-1675689760971190000000000.00,6690228539892970000000000.00,-135983673550721000000000.00) Z(-0.25,-0.04,0.97) K1{-0.935938,-0.239667,-0.258031} K2{-0.242916,0.969847,-0.019713}
O(-1668112526079240000000000.00,6659976259301620000000000.00,-135368774420292000000000.00) Z(-0.25,-0.04,0.97) K1{0.936551,0.239773,0.255698} K2{0.242916,-0.969847,0.019713}
O(-1666820121082790000000000.00,6654816301538980000000000.00,-135263894721362000000000.00) Z(-0.25,-0.04,0.97) K1{0.937294,0.239901,0.252839} K2{0.242916,-0.969847,0.019713}
O(-1673939114133070000000000.00,6683239037451550000000000.00,-135841607303663000000000.00) Z(-0.25,-0.04,0.97) K1{0.93809,0.240038,0.24974} K2{0.242916,-0.969847,0.019713}
O(-1697807478963010000000000.00,6778534012268460000000000.00,-137778546010195000000000.00) Z(-0.24,-0.04,0.97) K1{0.939081,0.240206,0.245821} K2{0.242916,-0.969847,0.019713}
O(-1703568507706060000000000.00,6801535047229100000000000.00,-138246058528598000000000.00) Z(-0.24,-0.04,0.97) K1{0.939245,0.240234,0.245165} K2{0.242916,-0.969847,0.019713}
O(-1704093414114400000000000.00,6803630747633300000000000.00,-138288655145351000000000.00) Z(-0.24,-0.04,0.97) K1{0.939283,0.240241,0.245013} K2{0.242916,-0.969847,0.019713}
O(-1699719585661300000000000.00,6786168140359820000000000.00,-137933715152989000000000.00) Z(-0.24,-0.04,0.97) K1{0.939228,0.240231,0.245233} K2{0.242916,-0.969847,0.019713}
O(-1690754219700620000000000.00,6750373717610120000000000.00,-137206167886128000000000.00) Z(-0.24,-0.04,0.97) K1{0.939109,0.240211,0.24571} K2{0.242916,-0.969847,0.019713}
O(-1677419864297170000000000.00,6697136007433810000000000.00,-136124073316933000000000.00) Z(-0.24,-0.04,0.97) K1{-0.938938,-0.240182,-0.246389} K2{-0.242916,0.969847,-0.019713}
O(-1659859933725970000000000.00,6627027594477810000000000.00,-134699069640745000000000.00) Z(-0.24,-0.04,0.97) K1{0.938729,0.240147,0.24722} K2{0.242916,-0.969847,0.019713}
O(-1638149774640860000000000.00,6540349301899240000000000.00,-132937271306597000000000.00) Z(-0.25,-0.04,0.97) K1{0.93849,0.240106,0.248163} K2{0.242916,-0.969847,0.019713}
O(-1612308114574770000000000.00,6437175899753080000000000.00,-130840198071555000000000.00) Z(-0.25,-0.04,0.97) K1{0.938238,0.240063,0.249156} K2{0.242916,-0.969847,0.019713}
O(-1582321636022830000000000.00,6317454217555270000000000.00,-128406769211623000000000.00) Z(-0.25,-0.04,0.97) K1{0.937992,0.240021,0.250121} K2{0.242916,-0.969847,0.019713}
O(-1548243520761800000000000.00,6181396584647310000000000.00,-125641300479538000000000.00) Z(-0.25,-0.04,0.97) K1{0.937779,0.239985,0.250953} K2{0.242916,-0.969847,0.019713}
O(-1510675048831780000000000.00,6031403624788380000000000.00,-122592586282693000000000.00) Z(-0.25,-0.04,0.97) K1{0.937675,0.239967,0.251358} K2{0.242916,-0.969847,0.019713}
O(-1441990899135270000000000.00,5757180627191900000000000.00,-117018807855377000000000.00) Z(-0.25,-0.04,0.97) K1{-0.938311,-0.240076,-0.248871} K2{-0.242916,0.969847,-0.019713}
O(-1402809889490540000000000.00,5600749571048860000000000.00,-113839234985560000000000.00) Z(-0.24,-0.04,0.97) K1{-0.939561,-0.240288,-0.243901} K2{-0.242916,0.969847,-0.019713}
O(-1389644967894410000000000.00,5548188327068580000000000.00,-112770890214440000000000.00) Z(-0.24,-0.04,0.97) K1{0.940135,0.240384,0.241582} K2{0.242916,-0.969847,0.019713}
O(-1378918120819270000000000.00,5505361150024650000000000.00,-111900397303974000000000.00) Z(-0.24,-0.04,0.97) K1{0.940642,0.240469,0.239516} K2{0.242916,-0.969847,0.019713}
O(-1369894949414760000000000.00,5469335936200800000000000.00,-111168159147224000000000.00) Z(-0.24,-0.04,0.97) K1{0.941073,0.240541,0.237743} K2{0.242916,-0.969847,0.019713}
O(-1362052958773210000000000.00,5438026613081820000000000.00,-110531774826764000000000.00) Z(-0.23,-0.04,0.97) K1{0.941421,0.240599,0.236301} K2{0.242916,-0.969847,0.019713}
O(-1348209707568360000000000.00,5382757123448750000000000.00,-109408383000777000000000.00) Z(-0.23,-0.04,0.97) K1{-0.941846,-0.240669,-0.234531} K2{-0.242916,0.969847,-0.019713}
O(-1333519159291540000000000.00,5324104782803150000000000.00,-108216232224762000000000.00) Z(-0.23,-0.04,0.97) K1{0.941814,0.240664,0.234662} K2{0.242916,-0.969847,0.019713}
O(-1323592666273940000000000.00,5284473039403100000000000.00,-107410688652247000000000.00) Z(-0.23,-0.04,0.97) K1{0.941566,0.240623,0.235699} K2{0.242916,-0.969847,0.019713}
O(-1285175669391900000000000.00,5131092328105040000000000.00,-104293115811555000000000.00) Z(-0.24,-0.04,0.97) K1{0.940466,0.24044,0.240233} K2{0.242916,-0.969847,0.019713}
O(-1254326269101210000000000.00,5007925412904720000000000.00,-101789660084368000000000.00) Z(-0.24,-0.04,0.97) K1{-0.939895,-0.240344,-0.242554} K2{-0.242916,0.969847,-0.019713}
O(-1222222544850210000000000.00,4879750580826460000000000.00,-99184414903026000000000.00) Z(-0.24,-0.04,0.97) K1{-0.939521,-0.240281,-0.24406} K2{-0.242916,0.969847,-0.019713}
O(-1162658420915450000000000.00,4641939491818560000000000.00,-94350734440478800000000.00) Z(-0.24,-0.04,0.97) K1{0.939347,0.240252,0.244756} K2{0.242916,-0.969847,0.019713}
O(-1112261718898940000000000.00,4440729537158620000000000.00,-90260998312550600000000.00) Z(-0.24,-0.04,0.97) K1{0.939819,0.240331,0.242859} K2{0.242916,-0.969847,0.019713}
O(-1072091976200120000000000.00,4280350943670320000000000.00,-87001188884886400000000.00) Z(-0.24,-0.04,0.97) K1{0.940837,0.240502,0.238714} K2{0.242916,-0.969847,0.019713}
O(-1035035519354680000000000.00,4132402209538390000000000.00,-83994025455381600000000.00) Z(-0.23,-0.04,0.97) K1{0.943172,0.240887,0.228911} K2{0.242916,-0.969847,0.019713}
O(-1031934943807900000000000.00,4120023087901610000000000.00,-83742411234535700000000.00) Z(-0.22,-0.04,0.97) K1{0.944786,0.241149,0.221869} K2{0.242916,-0.969847,0.019713}
O(-1031458306025740000000000.00,4118120099545270000000000.00,-83703731715643100000000.00) Z(-0.22,-0.03,0.98) K1{-0.945235,-0.24122,-0.219873} K2{-0.242916,0.969847,-0.019713}
O(-1013870872408890000000000.00,4047901878673730000000000.00,-82276496235084900000000.00) Z(-0.22,-0.03,0.98) K1{0.945637,0.241284,0.218067} K2{0.242916,-0.969847,0.019713}
O(-997419754390119000000000.00,3982220423997830000000000.00,-80941473722987700000000.00) Z(-0.22,-0.03,0.98) K1{0.945762,0.241304,0.217503} K2{0.242916,-0.969847,0.019713}
O(-976536698033928000000000.00,3898844357047210000000000.00,-79246795562966000000000.00) Z(-0.22,-0.03,0.98) K1{0.945887,0.241324,0.216935} K2{0.242916,-0.969847,0.019713}
O(-951364986042440000000000.00,3798345737133960000000000.00,-77204089274377000000000.00) Z(-0.21,-0.03,0.98) K1{0.946037,0.241348,0.216255} K2{0.242916,-0.969847,0.019713}
O(-921327087950585000000000.00,3678418761006890000000000.00,-74766487762869200000000.00) Z(-0.21,-0.03,0.98) K1{0.946232,0.241379,0.215362} K2{0.242916,-0.969847,0.019713}
O(-884043347148901000000000.00,3529562597157480000000000.00,-71740879815526800000000.00) Z(-0.21,-0.03,0.98) K1{0.94637,0.2414,0.214731} K2{0.242916,-0.969847,0.019713}
O(-845435857230816000000000.00,3375421336133360000000000.00,-68607848466008900000000.00) Z(-0.21,-0.03,0.98) K1{-0.946357,-0.241398,-0.214793} K2{-0.242916,0.969847,-0.019713}
O(-808760071524298000000000.00,3228992447053680000000000.00,-65631576601837200000000.00) Z(-0.21,-0.03,0.98) K1{0.946387,0.241403,0.214655} K2{0.242916,-0.969847,0.019713}
